registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,16-Feb-2026,TFU,04:58PM CST,SHA,07:12PM CST,Completed
B-919A,16-Feb-2026,SHA,12:31PM CST,TFU,04:09PM CST,Completed
B-919A,16-Feb-2026,TFU,08:59AM CST,SHA,11:30AM CST,Completed
B-919C,16-Feb-2026,XMN,12:08PM CST,N/A,N/A,Completed
B-919C,16-Feb-2026,XMN,05:45PM CST,SHA,07:34PM CST,Completed
B-919C,16-Feb-2026,SHA,02:40PM CST,XMN,04:26PM CST,Completed
B-919C,16-Feb-2026,XMN,11:42AM CST,SHA,01:31PM CST,Completed
B-919C,16-Feb-2026,SHA,09:06AM CST,XMN,10:54AM CST,Completed
B-919D,16-Feb-2026,SHA,02:25PM CST,TFU,05:54PM CST,Completed
B-919D,16-Feb-2026,XMN,10:38AM CST,SHA,12:21PM CST,Completed
B-919D,16-Feb-2026,SHA,07:55AM CST,XMN,09:50AM CST,Completed
B-919E,16-Feb-2026,PKX,07:50PM CST,XIY,09:52PM CST,Completed
B-919E,16-Feb-2026,XIY,03:58PM CST,PKX,05:53PM CST,Completed
B-919E,16-Feb-2026,XIY,06:58AM CST,CAN,09:51AM CST,Completed
B-919H,16-Feb-2026,PKX,07:02PM CST,SHA,09:05PM CST,Completed
B-919H,16-Feb-2026,SHA,03:21PM CST,PKX,05:40PM CST,Completed
B-919H,16-Feb-2026,TYN,12:01PM CST,SHA,02:21PM CST,Completed
B-919H,16-Feb-2026,SHA,08:58AM CST,TYN,11:16AM CST,Completed
B-657S,16-Feb-2026,HKG,11:48AM HKT,SHA,02:09PM CST,Completed
B-657S,16-Feb-2026,SHA,07:51AM CST,HKG,10:37AM HKT,Completed
B-657T,16-Feb-2026,ZUH,08:16PM CST,SHA,10:27PM CST,Completed
B-657T,16-Feb-2026,SHA,04:34PM CST,ZUH,07:11PM CST,Completed
B-657T,16-Feb-2026,XIY,12:58PM CST,SHA,03:15PM CST,Completed
B-657T,16-Feb-2026,SHA,09:14AM CST,XIY,12:12PM CST,Completed
B-658E,16-Feb-2026,CKG,01:44PM CST,SHA,03:51PM CST,Completed
B-658E,16-Feb-2026,SHA,10:02AM CST,N/A,10:06AM CST,Completed
B-658U,16-Feb-2026,PEK,07:45PM CST,SHA,09:58PM CST,Completed
B-658U,16-Feb-2026,SHA,03:51PM CST,PEK,06:03PM CST,Completed
B-658U,16-Feb-2026,WUH,11:57AM CST,SHA,01:28PM CST,Completed
B-658U,16-Feb-2026,SHA,09:14AM CST,WUH,11:13AM CST,Completed
