registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,12-Feb-2026,PKX,07:49PM CST,XIY,09:55PM CST,Completed
B-919A,12-Feb-2026,XIY,03:51PM CST,PKX,06:16PM CST,Completed
B-919A,12-Feb-2026,XIY,06:51AM CST,CAN,10:13AM CST,Completed
B-919C,12-Feb-2026,PKX,07:04PM CST,SHA,09:10PM CST,Completed
B-919C,12-Feb-2026,SHA,03:34PM CST,PKX,05:43PM CST,Completed
B-919C,12-Feb-2026,XIY,12:01PM CST,SHA,02:09PM CST,Completed
B-919C,12-Feb-2026,SHA,08:18AM CST,XIY,11:12AM CST,Completed
B-919D,12-Feb-2026,XMN,05:49PM CST,SHA,07:41PM CST,Completed
B-919D,12-Feb-2026,SHA,03:10PM CST,XMN,04:53PM CST,Completed
B-919D,12-Feb-2026,TYN,12:15PM CST,SHA,02:24PM CST,Completed
B-919D,12-Feb-2026,SHA,09:08AM CST,TYN,11:39AM CST,Completed
B-919E,12-Feb-2026,XMN,08:19PM CST,TFU,11:32PM CST,Completed
B-919E,12-Feb-2026,TFU,04:06PM CST,XMN,06:40PM CST,Completed
B-919E,12-Feb-2026,N/A,12:22PM CST,N/A,12:23PM CST,Completed
B-919E,12-Feb-2026,TFU,08:12AM CST,XMN,11:02AM CST,Completed
B-919H,12-Feb-2026,PEK,06:22PM CST,SHA,08:50PM CST,Completed
B-919H,12-Feb-2026,SHA,02:37PM CST,PEK,05:15PM CST,Completed
B-919H,12-Feb-2026,WUH,12:02PM CST,SHA,01:34PM CST,Completed
B-919H,12-Feb-2026,SHA,09:28AM CST,WUH,11:23AM CST,Completed
B-657S,12-Feb-2026,ZUH,08:18PM CST,SHA,10:33PM CST,Completed
B-657S,12-Feb-2026,SHA,04:34PM CST,ZUH,07:16PM CST,Completed
B-657S,12-Feb-2026,XIY,12:59PM CST,SHA,03:19PM CST,Completed
B-657S,12-Feb-2026,SHA,09:16AM CST,XIY,12:10PM CST,Completed
B-657T,12-Feb-2026,SHA,08:19PM CST,TFU,11:44PM CST,Completed
B-657T,12-Feb-2026,TFU,04:52PM CST,SHA,07:13PM CST,Completed
B-657T,12-Feb-2026,SHA,12:21PM CST,TFU,03:57PM CST,Completed
B-657T,12-Feb-2026,TFU,08:57AM CST,SHA,11:18AM CST,Completed
B-658E,12-Feb-2026,CKG,07:51PM CST,SHA,09:57PM CST,Completed
B-658E,12-Feb-2026,SHA,03:31PM CST,CKG,06:36PM CST,Completed
B-658E,12-Feb-2026,HKG,11:52AM HKT,SHA,02:17PM CST,Completed
B-658E,12-Feb-2026,SHA,07:51AM CST,HKG,10:24AM HKT,Completed
B-658U,12-Feb-2026,TFU,07:16PM CST,SHA,09:38PM CST,Completed
B-658U,12-Feb-2026,SHA,02:28PM CST,TFU,05:53PM CST,Completed
B-658U,12-Feb-2026,XMN,10:49AM CST,SHA,12:39PM CST,Completed
B-658U,12-Feb-2026,SHA,08:01AM CST,XMN,09:57AM CST,Completed
B-658V,12-Feb-2026,XIY,08:57PM CST,SHA,11:10PM CST,Completed
B-658V,12-Feb-2026,SHA,05:17PM CST,XIY,08:03PM CST,Completed
B-659Z,12-Feb-2026,XIY,07:23PM CST,SHA,09:25PM CST,Completed
B-659Z,12-Feb-2026,SHA,03:22PM CST,XIY,06:18PM CST,Completed
B-659Z,12-Feb-2026,ZUH,12:00PM CST,SHA,02:20PM CST,Completed
B-659Z,12-Feb-2026,SHA,08:26AM CST,ZUH,11:07AM CST,Completed
B-65A0,12-Feb-2026,SHA,07:56PM CST,XIY,10:29PM CST,Completed
B-65A0,12-Feb-2026,XIY,04:03PM CST,SHA,06:23PM CST,Completed
B-65A0,12-Feb-2026,PVG,12:04PM CST,XIY,02:55PM CST,Completed
B-65A0,12-Feb-2026,XIY,07:48AM CST,PVG,10:09AM CST,Completed
B-919X,12-Feb-2026,XIY,07:43PM CST,PEK,09:33PM CST,Completed
B-919X,12-Feb-2026,PEK,04:17PM CST,XIY,06:09PM CST,Completed
B-919X,12-Feb-2026,CTU,12:00PM CST,PEK,02:10PM CST,Completed
