registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,17-Jan-2026,SHA,05:50PM CST,XIY,08:22PM CST,Completed
B-919A,17-Jan-2026,TFU,02:40PM CST,SHA,05:02PM CST,Completed
B-919A,17-Jan-2026,SHA,07:30AM CST,(?),08:19AM CST (?),Completed
B-919E,17-Jan-2026,XIY,09:04PM CST,SHA,11:25PM CST,Completed
B-919E,17-Jan-2026,SHA,09:24AM CST,XIY,12:01PM CST,Completed
B-919F,17-Jan-2026,TFU,08:22PM CST,SHA,11:06PM CST,Completed
B-919F,17-Jan-2026,SHA,03:31PM CST,TFU,07:11PM CST,Completed
B-919F,17-Jan-2026,HKG,11:57AM HKT,SHA,02:06PM CST,Completed
B-919F,17-Jan-2026,SHA,07:58AM CST,HKG,10:48AM HKT,Completed
B-919G,17-Jan-2026,XMN,06:18PM CST,SHA,08:05PM CST,Completed
B-919G,17-Jan-2026,SHA,03:05PM CST,XMN,05:02PM CST,Completed
B-919G,17-Jan-2026,XMN,11:55AM CST,SHA,01:36PM CST,Completed
B-919G,17-Jan-2026,SHA,08:53AM CST,XMN,10:56AM CST,Completed
B-919H,17-Jan-2026,CAN,09:28PM CST,SHA,11:32PM CST,Completed
B-919H,17-Jan-2026,SHA,05:23PM CST,CAN,07:52PM CST,Completed
B-919H,17-Jan-2026,CKG,01:45PM CST,SHA,04:03PM CST,Completed
B-919H,17-Jan-2026,SHA,09:43AM CST,CKG,12:42PM CST,Completed
B-657S,17-Jan-2026,PEK,06:16PM CST,SHA,08:14PM CST,Completed
B-657S,17-Jan-2026,SHA,02:21PM CST,PEK,04:38PM CST,Completed
B-657T,17-Jan-2026,CKG,07:49PM CST,SHA,10:01PM CST,Completed
B-657T,17-Jan-2026,SHA,03:17PM CST,CKG,06:37PM CST,Completed
B-657T,17-Jan-2026,TYN,12:09PM CST,SHA,02:26PM CST,Completed
B-657T,17-Jan-2026,SHA,09:00AM CST,TYN,11:32AM CST,Completed
B-658E,17-Jan-2026,CKG,09:23PM CST,SHA,11:39PM CST,Completed
B-658E,17-Jan-2026,SHA,05:14PM CST,CKG,08:21PM CST,Completed
B-658E,17-Jan-2026,XIY,12:55PM CST,SHA,03:15PM CST,Completed
B-658U,17-Jan-2026,XMN,08:30PM CST,TFU,11:36PM CST,Completed
B-658U,17-Jan-2026,TFU,04:51PM CST,XMN,07:23PM CST,Completed
B-658U,17-Jan-2026,XMN,12:38PM CST,TFU,03:58PM CST,Completed
B-658U,17-Jan-2026,TFU,08:40AM CST,XMN,11:45AM CST,Completed
B-658V,17-Jan-2026,SHA,02:54PM CST,TFU,06:12PM CST,Completed
B-658V,17-Jan-2026,TFU,10:24AM CST,SHA,01:53PM CST,Completed
B-659Z,17-Jan-2026,PKX,07:20PM CST,SHA,09:20PM CST,Completed
B-659Z,17-Jan-2026,SHA,03:21PM CST,PKX,05:24PM CST,Completed
B-659Z,17-Jan-2026,XIY,11:58AM CST,SHA,02:16PM CST,Completed
B-659Z,17-Jan-2026,SHA,08:14AM CST,XIY,10:45AM CST,Completed
B-65A0,17-Jan-2026,TFU,07:21PM CST,SHA,10:07PM CST,Completed
B-65A0,17-Jan-2026,SHA,02:27PM CST,TFU,05:46PM CST,Completed
B-65A0,17-Jan-2026,XMN,10:38AM CST,SHA,12:21PM CST,Completed
B-65A0,17-Jan-2026,SHA,07:49AM CST,XMN,09:37AM CST,Completed
B-919Z,17-Jan-2026,CKG,07:19PM CST,PEK,09:28PM CST,Completed
B-919Z,17-Jan-2026,PEK,03:10PM CST,CKG,05:44PM CST,Completed
B-919Z,17-Jan-2026,WUH,11:39AM CST,PEK,01:27PM CST,Completed
B-919Z,17-Jan-2026,PEK,08:00AM CST,WUH,09:55AM CST,Completed
B-919J,17-Jan-2026,HGH,08:34PM CST,CAN,11:03PM CST,Completed
B-919J,17-Jan-2026,CAN,05:14PM CST,HGH,06:58PM CST,Completed
B-919J,17-Jan-2026,WUH,01:51PM CST,CAN,03:44PM CST,Completed
B-919J,17-Jan-2026,CAN,10:56AM CST,WUH,12:48PM CST,Completed
B-657X,17-Jan-2026,NKG,07:03PM CST,CAN,09:37PM CST,Completed
B-657X,17-Jan-2026,NKG,11:42AM CST,CAN,02:14PM CST,Completed
B-658H,17-Jan-2026,XIY,06:29PM CST,PEK,08:29PM CST,Completed
B-658H,17-Jan-2026,PEK,03:12PM CST,XIY,05:17PM CST,Completed
B-658H,17-Jan-2026,XIY,11:21AM CST,PEK,01:00PM CST,Completed
B-658H,17-Jan-2026,PEK,07:16AM CST,XIY,09:13AM CST,Completed
B-658J,17-Jan-2026,SHA,10:32PM CST,PEK,12:36AM CST (+1),Completed
B-658J,17-Jan-2026,PEK,06:50PM CST,SHA,08:41PM CST,Completed
B-658J,17-Jan-2026,HKG,01:06PM HKT,PEK,04:17PM CST,Completed
B-658J,17-Jan-2026,PEK,08:31AM CST,HKG,12:05PM HKT,Completed
B-658R,17-Jan-2026,SHA,08:25PM CST,PEK,10:45PM CST,Completed
B-658R,17-Jan-2026,PEK,04:49PM CST,SHA,06:39PM CST,Completed
B-658R,17-Jan-2026,HGH,01:02PM CST,PEK,03:23PM CST,Completed
B-658R,17-Jan-2026,PEK,10:03AM CST,HGH,11:49AM CST,Completed
B-658N,17-Jan-2026,PKX,07:10PM CST,CSX,09:39PM CST,Completed
B-658N,17-Jan-2026,CSX,02:58PM CST,PKX,05:00PM CST,Completed
B-658N,17-Jan-2026,PKX,11:08AM CST,CSX,01:46PM CST,Completed
B-658N,17-Jan-2026,CSX,07:19AM CST,PKX,09:24AM CST,Completed
B-658P,17-Jan-2026,WUH,07:51PM CST,CAN,09:38PM CST,Completed
B-658P,17-Jan-2026,CAN,04:52PM CST,WUH,06:40PM CST,Completed
B-658P,17-Jan-2026,HGH,01:33PM CST,CAN,04:11PM CST,Completed
B-658P,17-Jan-2026,CAN,10:04AM CST,HGH,11:57AM CST,Completed
B-658X,17-Jan-2026,XIY,03:55PM CST,CAN,06:49PM CST,Completed
B-658X,17-Jan-2026,CAN,11:53AM CST,XIY,02:25PM CST,Completed
B-658X,17-Jan-2026,CSX,07:55AM CST,CAN,09:43AM CST,Completed
B-658W,17-Jan-2026,NGB,05:55PM CST,CAN,08:20PM CST,Completed
B-658W,17-Jan-2026,CAN,02:35PM CST,NGB,04:54PM CST,Completed
B-658W,17-Jan-2026,CSX,11:57AM CST,CAN,01:22PM CST,Completed
B-659J,17-Jan-2026,XIY,07:56PM CST,PEK,09:42PM CST,Completed
B-659J,17-Jan-2026,PEK,04:35PM CST,XIY,06:37PM CST,Completed
B-659J,17-Jan-2026,CTU,11:59AM CST,PEK,02:32PM CST,Completed
B-659J,17-Jan-2026,PEK,07:42AM CST,CTU,10:22AM CST,Completed
B-659K,17-Jan-2026,CSX,08:37PM CST,PEK,10:51PM CST,Completed
B-659K,17-Jan-2026,PEK,05:16PM CST,CSX,07:38PM CST,Completed
B-659K,17-Jan-2026,CKG,01:21PM CST,PEK,03:36PM CST,Completed
B-659K,17-Jan-2026,PEK,09:25AM CST,CKG,12:00PM CST,Completed
