registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,07-Jan-2026,CKG,09:21PM CST,SHA,11:24PM CST,Completed
B-919A,07-Jan-2026,SHA,05:11PM CST,CKG,08:26PM CST,Completed
B-919A,07-Jan-2026,XIY,01:07PM CST,SHA,03:13PM CST,Completed
B-919A,07-Jan-2026,SHA,09:08AM CST,XIY,12:19PM CST,Completed
B-919C,07-Jan-2026,XIY,08:53PM CST,SHA,11:06PM CST,Completed
B-919C,07-Jan-2026,SHA,04:54PM CST,XIY,07:52PM CST,Completed
B-919C,07-Jan-2026,TFU,12:21PM CST,SHA,02:46PM CST,Completed
B-919C,07-Jan-2026,SHA,07:27AM CST,TFU,10:57AM CST,Completed
B-919D,07-Jan-2026,PKX,07:58PM CST,XIY,09:53PM CST,Completed
B-919D,07-Jan-2026,SHA,03:19PM CST,PKX,05:31PM CST,Completed
B-919D,07-Jan-2026,XIY,11:56AM CST,SHA,02:03PM CST,Completed
B-919D,07-Jan-2026,SHA,08:02AM CST,XIY,10:51AM CST,Completed
B-919E,07-Jan-2026,SHA,08:34PM CST,XIY,11:15PM CST,Completed
B-919E,07-Jan-2026,XMN,03:39PM CST,SHA,05:29PM CST,Completed
B-919E,07-Jan-2026,SHA,12:42PM CST,XMN,02:31PM CST,Completed
B-919E,07-Jan-2026,TFU,08:50AM CST,SHA,11:17AM CST,Completed
B-919F,07-Jan-2026,XMN,07:32PM CST,TFU,10:39PM CST,Completed
B-919F,07-Jan-2026,TFU,03:55PM CST,XMN,06:35PM CST,Completed
B-919F,07-Jan-2026,N/A,12:21PM CST,N/A,12:48PM CST,Completed
B-919F,07-Jan-2026,TFU,08:08AM CST,XMN,10:57AM CST,Completed
B-919H,07-Jan-2026,TFU,08:19PM CST,SHA,10:34PM CST,Completed
B-919H,07-Jan-2026,SHA,03:35PM CST,TFU,07:03PM CST,Completed
B-919H,07-Jan-2026,HKG,11:58AM HKT,SHA,02:11PM CST,Completed
B-919H,07-Jan-2026,SHA,07:53AM CST,HKG,10:33AM HKT,Completed
B-657S,07-Jan-2026,N/A,09:23PM CST,SHA,09:39PM CST,Completed
B-657T,07-Jan-2026,N/A,06:10PM CST,N/A,N/A,Completed
B-657T,07-Jan-2026,XMN,05:52PM CST,SHA,07:31PM CST,Completed
B-657T,07-Jan-2026,SHA,02:43PM CST,XMN,04:33PM CST,Completed
B-657T,07-Jan-2026,XMN,10:38AM CST,SHA,12:28PM CST,Completed
B-657T,07-Jan-2026,SHA,07:51AM CST,XMN,09:38AM CST,Completed
B-658E,07-Jan-2026,CKG,07:47PM CST,SHA,09:52PM CST,Completed
B-658E,07-Jan-2026,SHA,03:21PM CST,CKG,06:43PM CST,Completed
B-658E,07-Jan-2026,TYN,12:15PM CST,SHA,02:24PM CST,Completed
B-658E,07-Jan-2026,SHA,08:59AM CST,TYN,11:33AM CST,Completed
B-658U,07-Jan-2026,SHA,08:25PM CST,TFU,11:53PM CST,Completed
B-658U,07-Jan-2026,XIY,04:48PM CST,SHA,06:57PM CST,Completed
B-658U,07-Jan-2026,SHA,12:16PM CST,XIY,03:03PM CST,Completed
B-658U,07-Jan-2026,XIY,08:48AM CST,SHA,11:05AM CST,Completed
B-659Z,07-Jan-2026,PKX,07:01PM CST,SHA,09:09PM CST,Completed
B-659Z,07-Jan-2026,XIY,03:56PM CST,PKX,06:00PM CST,Completed
B-659Z,07-Jan-2026,XIY,07:03AM CST,CAN,10:02AM CST,Completed
B-919Y,07-Jan-2026,CSX,08:30PM CST,PEK,10:25PM CST,Completed
B-919Y,07-Jan-2026,PEK,05:05PM CST,CSX,07:16PM CST,Completed
B-919Y,07-Jan-2026,CKG,01:19PM CST,PEK,03:16PM CST,Completed
B-919Y,07-Jan-2026,PEK,09:14AM CST,CKG,11:52AM CST,Completed
B-919Z,07-Jan-2026,HGH,07:52PM CST,PEK,10:14PM CST,Completed
B-919Z,07-Jan-2026,PEK,04:35PM CST,HGH,06:25PM CST,Completed
B-919Z,07-Jan-2026,CAN,11:48AM CST,PEK,02:34PM CST,Completed
B-919Z,07-Jan-2026,PEK,07:26AM CST,CAN,10:30AM CST,Completed
B-657J,07-Jan-2026,HGH,08:23PM CST,CAN,10:37PM CST,Completed
B-657J,07-Jan-2026,WUH,01:52PM CST,CAN,03:58PM CST,Completed
B-657X,07-Jan-2026,SHA,03:44PM CST,CAN,06:18PM CST,Completed
B-657X,07-Jan-2026,CAN,11:57AM CST,SHA,02:14PM CST,Completed
B-657X,07-Jan-2026,CSX,07:47AM CST,CAN,09:30AM CST,Completed
B-658H,07-Jan-2026,CKG,07:19PM CST,PEK,09:20PM CST,Completed
B-658H,07-Jan-2026,PEK,03:21PM CST,CKG,05:54PM CST,Completed
B-658H,07-Jan-2026,WUH,11:42AM CST,PEK,01:21PM CST,Completed
B-658H,07-Jan-2026,PEK,08:25AM CST,WUH,10:20AM CST,Completed
B-658R,07-Jan-2026,CTU,09:05PM CST,PEK,11:14PM CST,Completed
B-658R,07-Jan-2026,PEK,04:48PM CST,CTU,07:37PM CST,Completed
B-658R,07-Jan-2026,HGH,01:07PM CST,PEK,03:22PM CST,Completed
B-658R,07-Jan-2026,PEK,09:38AM CST,HGH,11:29AM CST,Completed
B-658N,07-Jan-2026,PKX,07:10PM CST,CSX,09:44PM CST,Completed
B-658N,07-Jan-2026,CSX,03:11PM CST,PKX,05:05PM CST,Completed
B-658N,07-Jan-2026,PKX,11:06AM CST,CSX,01:39PM CST,Completed
B-658N,07-Jan-2026,CSX,07:21AM CST,PKX,09:34AM CST,Completed
B-658P,07-Jan-2026,PKX,07:22PM CST,CAN,10:30PM CST,Completed
B-658P,07-Jan-2026,CAN,02:56PM CST,PKX,05:46PM CST,Completed
B-658P,07-Jan-2026,NGB,11:14AM CST,CAN,01:45PM CST,Completed
B-658P,07-Jan-2026,CAN,08:11AM CST,NGB,10:30AM CST,Completed
B-658X,07-Jan-2026,NGB,05:45PM CST,CAN,08:07PM CST,Completed
B-658X,07-Jan-2026,CAN,02:45PM CST,NGB,04:53PM CST,Completed
B-658X,07-Jan-2026,CSX,11:58AM CST,CAN,01:42PM CST,Completed
B-658W,07-Jan-2026,WUH,07:54PM CST,CAN,10:02PM CST,Completed
B-658W,07-Jan-2026,CAN,05:07PM CST,WUH,06:48PM CST,Completed
B-658W,07-Jan-2026,HGH,01:41PM CST,CAN,04:12PM CST,Completed
B-659J,07-Jan-2026,N/A,04:06PM CST,N/A,04:27PM CST,Completed
B-659J,07-Jan-2026,N/A,06:11AM CST,N/A,06:31AM CST,Completed
