registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,05-Jan-2026,CAN,06:19PM CST,SHA,08:34PM CST,Completed
B-919A,05-Jan-2026,SHA,02:16PM CST,CAN,04:49PM CST,Completed
B-919A,05-Jan-2026,XMN,10:35AM CST,SHA,12:19PM CST,Completed
B-919A,05-Jan-2026,SHA,07:52AM CST,XMN,09:42AM CST,Completed
B-919D,05-Jan-2026,CKG,09:29PM CST,SHA,11:45PM CST,Completed
B-919D,05-Jan-2026,SHA,05:06PM CST,CKG,08:12PM CST,Completed
B-919D,05-Jan-2026,TFU,12:19PM CST,SHA,02:49PM CST,Completed
B-919D,05-Jan-2026,SHA,07:35AM CST,TFU,10:58AM CST,Completed
B-919E,05-Jan-2026,SHA,08:21PM CST,TFU,11:44PM CST,Completed
B-919E,05-Jan-2026,TFU,04:51PM CST,SHA,07:23PM CST,Completed
B-919E,05-Jan-2026,SHA,12:17PM CST,TFU,03:30PM CST,Completed
B-919E,05-Jan-2026,TFU,08:53AM CST,SHA,11:20AM CST,Completed
B-919F,05-Jan-2026,XMN,07:34PM CST,TFU,11:02PM CST,Completed
B-919F,05-Jan-2026,TFU,03:58PM CST,XMN,06:27PM CST,Completed
B-919F,05-Jan-2026,XMN,12:02PM CST,(?),12:51PM CST (?),Completed
B-919F,05-Jan-2026,TFU,08:16AM CST,XMN,11:05AM CST,Completed
B-919G,05-Jan-2026,PEK,06:32PM CST,SHA,08:56PM CST,Completed
B-919G,05-Jan-2026,SHA,02:34PM CST,PEK,04:44PM CST,Completed
B-919G,05-Jan-2026,WUH,12:07PM CST,SHA,01:35PM CST,Completed
B-919G,05-Jan-2026,SHA,09:22AM CST,WUH,11:20AM CST,Completed
B-919H,05-Jan-2026,XIY,08:47PM CST,SHA,10:59PM CST,Completed
B-919H,05-Jan-2026,SHA,05:11PM CST,XIY,07:49PM CST,Completed
B-919H,05-Jan-2026,CKG,01:40PM CST,SHA,03:52PM CST,Completed
B-919H,05-Jan-2026,SHA,09:37AM CST,(?),10:32AM CST (?),Completed
B-657S,05-Jan-2026,CAN,09:28PM CST,SHA,11:37PM CST,Completed
B-657S,05-Jan-2026,SHA,05:31PM CST,CAN,07:59PM CST,Completed
B-657S,05-Jan-2026,HKG,11:57AM HKT,SHA,02:06PM CST,Completed
B-657S,05-Jan-2026,SHA,07:53AM CST,HKG,10:42AM HKT,Completed
B-657T,05-Jan-2026,XMN,05:51PM CST,SHA,07:39PM CST,Completed
B-657T,05-Jan-2026,SHA,02:49PM CST,XMN,04:38PM CST,Completed
B-657T,05-Jan-2026,XMN,11:41AM CST,SHA,01:21PM CST,Completed
B-657T,05-Jan-2026,SHA,08:46AM CST,XMN,10:35AM CST,Completed
B-658E,05-Jan-2026,TFU,08:19PM CST,SHA,10:46PM CST,Completed
B-658E,05-Jan-2026,SHA,03:28PM CST,TFU,06:47PM CST,Completed
B-658E,05-Jan-2026,TYN,12:06PM CST,SHA,02:28PM CST,Completed
