registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,24-Jan-2026,CKG,09:17PM CST,SHA,11:20PM CST,Completed
B-919A,24-Jan-2026,SHA,05:12PM CST,CKG,08:24PM CST,Completed
B-919A,24-Jan-2026,XIY,01:01PM CST,SHA,03:20PM CST,Completed
B-919A,24-Jan-2026,SHA,09:18AM CST,XIY,12:15PM CST,Completed
B-919D,24-Jan-2026,TFU,08:17PM CST,SHA,10:40PM CST,Completed
B-919D,24-Jan-2026,SHA,03:27PM CST,TFU,07:02PM CST,Completed
B-919D,24-Jan-2026,HKG,11:55AM HKT,SHA,02:17PM CST,Completed
B-919D,24-Jan-2026,SHA,07:51AM CST,HKG,10:29AM HKT,Completed
B-919E,24-Jan-2026,SHA,07:31AM CST,TFU,11:00AM CST,Completed
B-919F,24-Jan-2026,XMN,05:49PM CST,SHA,07:45PM CST,Completed
B-919F,24-Jan-2026,SHA,03:01PM CST,XMN,04:46PM CST,Completed
B-919F,24-Jan-2026,XMN,11:44AM CST,SHA,01:40PM CST,Completed
B-919F,24-Jan-2026,SHA,08:48AM CST,XMN,10:32AM CST,Completed
B-919G,24-Jan-2026,SHA,07:47PM CST,XIY,10:27PM CST,Completed
B-919G,24-Jan-2026,XIY,03:48PM CST,SHA,06:11PM CST,Completed
B-919G,24-Jan-2026,PVG,11:48AM CST,XIY,02:42PM CST,Completed
B-919G,24-Jan-2026,XIY,08:12AM CST,PVG,10:31AM CST,Completed
B-657T,24-Jan-2026,PKX,07:06PM CST,SHA,08:58PM CST,Completed
B-657T,24-Jan-2026,SHA,03:26PM CST,PKX,05:42PM CST,Completed
B-657T,24-Jan-2026,XIY,11:55AM CST,SHA,02:18PM CST,Completed
B-657T,24-Jan-2026,SHA,08:14AM CST,XIY,11:02AM CST,Completed
B-658E,24-Jan-2026,PEK,06:23PM CST,SHA,08:23PM CST,Completed
B-658E,24-Jan-2026,SHA,02:32PM CST,PEK,04:51PM CST,Completed
B-658E,24-Jan-2026,WUH,11:56AM CST,SHA,01:31PM CST,Completed
B-658E,24-Jan-2026,SHA,09:10AM CST,WUH,11:05AM CST,Completed
B-658U,24-Jan-2026,TFU,07:23PM CST,SHA,09:45PM CST,Completed
B-658U,24-Jan-2026,SHA,02:25PM CST,TFU,05:51PM CST,Completed
B-658U,24-Jan-2026,XMN,10:41AM CST,SHA,12:25PM CST,Completed
B-658U,24-Jan-2026,SHA,07:49AM CST,XMN,09:35AM CST,Completed
B-658V,24-Jan-2026,XMN,07:27PM CST,TFU,10:33PM CST,Completed
B-658V,24-Jan-2026,TFU,03:51PM CST,XMN,06:17PM CST,Completed
B-658V,24-Jan-2026,XMN,11:38AM CST,TFU,02:48PM CST,Completed
B-658V,24-Jan-2026,TFU,08:06AM CST,XMN,10:40AM CST,Completed
