registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,10-Mar-2026,CKG,07:51PM CST,SHA,10:01PM CST,Completed
B-919A,10-Mar-2026,SHA,03:23PM CST,CKG,06:11PM CST,Completed
B-919A,10-Mar-2026,HKG,11:56AM HKT,SHA,02:10PM CST,Completed
B-919A,10-Mar-2026,SHA,07:48AM CST,HKG,10:34AM HKT,Completed
B-919C,10-Mar-2026,CKG,09:23PM CST,SHA,11:37PM CST,Completed
B-919C,10-Mar-2026,SHA,05:08PM CST,CKG,08:10PM CST,Completed
B-919C,10-Mar-2026,XIY,12:55PM CST,SHA,03:13PM CST,Completed
B-919C,10-Mar-2026,SHA,09:14AM CST,XIY,12:04PM CST,Completed
B-919D,10-Mar-2026,XMN,09:03PM CST,TFU,12:00AM CST (+1),Completed
B-919D,10-Mar-2026,TFU,05:23PM CST,XMN,08:17PM CST,Completed
B-919D,10-Mar-2026,XMN,01:14PM CST,TFU,04:21PM CST,Completed
B-919E,10-Mar-2026,PEK,06:18PM CST,SHA,08:25PM CST,Completed
B-919E,10-Mar-2026,SHA,02:18PM CST,PEK,04:38PM CST,Completed
B-919E,10-Mar-2026,WUH,11:46AM CST,SHA,01:22PM CST,Completed
B-919E,10-Mar-2026,SHA,08:55AM CST,WUH,10:48AM CST,Completed
B-919F,10-Mar-2026,SHA,06:46PM CST,XIY,09:25PM CST,Completed
B-919F,10-Mar-2026,XIY,02:50PM CST,SHA,05:05PM CST,Completed
B-919F,10-Mar-2026,XIY,06:54AM CST,CAN,10:06AM CST,Completed
B-919G,10-Mar-2026,SHA,08:17PM CST,TFU,11:32PM CST,Completed
B-919G,10-Mar-2026,TFU,04:49PM CST,SHA,07:17PM CST,Completed
B-919G,10-Mar-2026,SHA,12:18PM CST,TFU,03:36PM CST,Completed
B-919G,10-Mar-2026,N/A,10:56AM CST,N/A,11:00AM CST,Completed
B-657S,10-Mar-2026,CAN,09:36PM CST,SHA,11:44PM CST,Completed
B-657S,10-Mar-2026,SHA,05:37PM CST,CAN,08:09PM CST,Completed
B-657S,10-Mar-2026,CKG,01:49PM CST,SHA,04:04PM CST,Completed
B-657S,10-Mar-2026,SHA,09:46AM CST,CKG,12:51PM CST,Completed
B-657T,10-Mar-2026,ZUH,12:35PM CST,N/A,N/A,Completed
