registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919C,12-Jan-2026,PEK,06:23PM CST,SHA,08:26PM CST,Completed
B-919C,12-Jan-2026,SHA,02:21PM CST,PEK,04:42PM CST,Completed
B-919C,12-Jan-2026,WUH,11:55AM CST,SHA,01:23PM CST,Completed
B-919C,12-Jan-2026,SHA,09:12AM CST,WUH,11:14AM CST,Completed
B-919D,12-Jan-2026,SHA,08:29PM CST,XIY,11:06PM CST,Completed
B-919D,12-Jan-2026,XIY,04:52PM CST,SHA,07:13PM CST,Completed
B-919D,12-Jan-2026,SHA,12:14PM CST,XIY,03:07PM CST,Completed
B-919D,12-Jan-2026,XIY,08:56AM CST,SHA,11:06AM CST,Completed
B-919E,12-Jan-2026,XMN,08:58PM CST,TFU,12:14AM CST (+1),Completed
B-919E,12-Jan-2026,TFU,05:22PM CST,XMN,08:04PM CST,Completed
B-919E,12-Jan-2026,XMN,01:10PM CST,TFU,04:26PM CST,Completed
B-919E,12-Jan-2026,N/A,12:07PM CST,N/A,12:14PM CST,Completed
B-919F,12-Jan-2026,SHA,09:00PM CST,TFU,12:08AM CST (+1),Completed
B-919F,12-Jan-2026,TFU,05:35PM CST,SHA,08:04PM CST,Completed
B-919F,12-Jan-2026,SHA,12:58PM CST,TFU,04:19PM CST,Completed
B-919F,12-Jan-2026,N/A,11:42AM CST,N/A,11:46AM CST,Completed
B-919G,12-Jan-2026,CKG,08:03PM CST,SHA,10:21PM CST,Completed
B-919G,12-Jan-2026,SHA,03:35PM CST,CKG,06:38PM CST,Completed
B-919G,12-Jan-2026,TYN,12:17PM CST,SHA,02:30PM CST,Completed
B-919G,12-Jan-2026,SHA,08:56AM CST,TYN,11:33AM CST,Completed
B-919H,12-Jan-2026,CAN,09:33PM CST,SHA,11:31PM CST,Completed
B-919H,12-Jan-2026,SHA,05:56PM CST,CAN,08:46PM CST,Completed
B-919H,12-Jan-2026,CKG,02:02PM CST,SHA,04:13PM CST,Completed
B-919H,12-Jan-2026,SHA,09:47AM CST,CKG,12:51PM CST,Completed
B-657S,12-Jan-2026,TFU,07:23PM CST,SHA,09:45PM CST,Completed
B-657S,12-Jan-2026,SHA,02:30PM CST,TFU,05:57PM CST,Completed
B-657S,12-Jan-2026,XMN,10:50AM CST,SHA,12:36PM CST,Completed
B-657S,12-Jan-2026,SHA,07:56AM CST,XMN,10:00AM CST,Completed
B-657T,12-Jan-2026,CKG,10:09PM CST,SHA,12:13AM CST (+1),Completed
B-657T,12-Jan-2026,SHA,06:16PM CST,CKG,09:11PM CST,Completed
B-657T,12-Jan-2026,XIY,01:09PM CST,SHA,03:45PM CST,Completed
