registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919C,25-Feb-2026,PKX,07:12PM CST,SHA,09:15PM CST,Completed
B-919C,25-Feb-2026,SHA,03:37PM CST,PKX,05:52PM CST,Completed
B-919C,25-Feb-2026,XIY,11:54AM CST,SHA,02:27PM CST,Completed
B-919C,25-Feb-2026,SHA,08:05AM CST,XIY,10:44AM CST,Completed
B-919D,25-Feb-2026,SHA,08:29PM CST,TFU,11:55PM CST,Completed
B-919D,25-Feb-2026,TFU,05:00PM CST,SHA,07:28PM CST,Completed
B-919D,25-Feb-2026,SHA,12:32PM CST,TFU,04:00PM CST,Completed
B-919D,25-Feb-2026,TFU,08:52AM CST,SHA,11:20AM CST,Completed
B-919E,25-Feb-2026,PKX,07:53PM CST,XIY,10:01PM CST,Completed
B-919E,25-Feb-2026,XIY,04:00PM CST,PKX,06:09PM CST,Completed
B-919F,25-Feb-2026,ZUH,08:20PM CST,SHA,10:36PM CST,Completed
B-919F,25-Feb-2026,SHA,04:33PM CST,ZUH,07:10PM CST,Completed
B-919F,25-Feb-2026,XIY,12:49PM CST,SHA,03:10PM CST,Completed
B-919F,25-Feb-2026,SHA,09:10AM CST,XIY,11:59AM CST,Completed
B-919G,25-Feb-2026,SHA,07:43PM CST,XIY,10:43PM CST,Completed
B-919G,25-Feb-2026,N/A,06:05PM CST,N/A,06:06PM CST,Completed
B-919G,25-Feb-2026,PVG,12:05PM CST,XIY,03:01PM CST,Completed
B-919G,25-Feb-2026,XIY,07:59AM CST,PVG,10:18AM CST,Completed
B-919H,25-Feb-2026,XMN,07:34PM CST,TFU,10:40PM CST,Completed
B-919H,25-Feb-2026,TFU,04:04PM CST,XMN,06:41PM CST,Completed
B-919H,25-Feb-2026,XMN,11:58AM CST,TFU,03:09PM CST,Completed
B-919H,25-Feb-2026,SHA,09:06AM CST,XMN,10:49AM CST,Completed
B-657S,25-Feb-2026,PEK,06:16PM CST,SHA,08:25PM CST,Completed
B-657S,25-Feb-2026,SHA,02:36PM CST,PEK,04:48PM CST,Completed
B-657S,25-Feb-2026,WUH,11:56AM CST,SHA,01:21PM CST,Completed
B-657S,25-Feb-2026,SHA,09:20AM CST,WUH,11:12AM CST,Completed
B-657T,25-Feb-2026,XIY,08:53PM CST,SHA,11:19PM CST,Completed
B-657T,25-Feb-2026,SHA,04:58PM CST,XIY,07:46PM CST,Completed
B-657T,25-Feb-2026,CKG,01:43PM CST,SHA,03:53PM CST,Completed
B-657T,25-Feb-2026,SHA,09:38AM CST,CKG,12:49PM CST,Completed
B-658E,25-Feb-2026,XIY,07:14PM CST,SHA,09:36PM CST,Completed
B-658E,25-Feb-2026,SHA,03:23PM CST,XIY,05:58PM CST,Completed
B-658E,25-Feb-2026,ZUH,12:05PM CST,SHA,02:18PM CST,Completed
B-658E,25-Feb-2026,SHA,08:16AM CST,ZUH,10:58AM CST,Completed
B-658U,25-Feb-2026,TFU,07:38PM CST,SHA,09:59PM CST,Completed
B-658U,25-Feb-2026,SHA,02:29PM CST,TFU,06:06PM CST,Completed
B-658U,25-Feb-2026,XMN,10:44AM CST,SHA,12:35PM CST,Completed
B-658U,25-Feb-2026,SHA,07:50AM CST,XMN,09:30AM CST,Completed
B-658V,25-Feb-2026,XMN,05:50PM CST,SHA,07:42PM CST,Completed
B-658V,25-Feb-2026,SHA,02:53PM CST,XMN,04:54PM CST,Completed
B-658V,25-Feb-2026,XMN,12:00PM CST,SHA,01:45PM CST,Completed
