registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,05-Mar-2026,XIY,07:18PM CST,SHA,09:28PM CST,Completed
B-919A,05-Mar-2026,SHA,03:19PM CST,XIY,05:53PM CST,Completed
B-919A,05-Mar-2026,ZUH,11:53AM CST,SHA,02:15PM CST,Completed
B-919A,05-Mar-2026,N/A,08:36AM CST,(?),(?),Completed
B-919A,05-Mar-2026,SHA,08:19AM CST,ZUH,11:04AM CST,Completed
B-919C,05-Mar-2026,PEK,06:21PM CST,SHA,08:42PM CST,Completed
B-919C,05-Mar-2026,SHA,02:28PM CST,PEK,04:35PM CST,Completed
B-919C,05-Mar-2026,N/A,01:03PM CST,N/A,01:07PM CST,Completed
B-919C,05-Mar-2026,SHA,08:48AM CST,WUH,10:40AM CST,Completed
B-919D,05-Mar-2026,CAN,09:20PM CST,SHA,11:20PM CST,Completed
B-919D,05-Mar-2026,SHA,05:40PM CST,CAN,08:02PM CST,Completed
B-919D,05-Mar-2026,CKG,01:54PM CST,SHA,04:11PM CST,Completed
B-919D,05-Mar-2026,SHA,09:46AM CST,CKG,12:45PM CST,Completed
B-919E,05-Mar-2026,XMN,07:32PM CST,TFU,10:41PM CST,Completed
B-919E,05-Mar-2026,TFU,04:01PM CST,XMN,06:35PM CST,Completed
B-919E,05-Mar-2026,XMN,11:51AM CST,TFU,03:10PM CST,Completed
B-919F,05-Mar-2026,SHA,07:49PM CST,XIY,10:22PM CST,Completed
B-919F,05-Mar-2026,XIY,03:55PM CST,SHA,06:16PM CST,Completed
B-919F,05-Mar-2026,PVG,12:02PM CST,XIY,03:01PM CST,Completed
B-919F,05-Mar-2026,XIY,08:01AM CST,PVG,10:19AM CST,Completed
B-919G,05-Mar-2026,TFU,04:51PM CST,SHA,07:23PM CST,Completed
B-919G,05-Mar-2026,SHA,12:18PM CST,TFU,03:32PM CST,Completed
B-919H,05-Mar-2026,XMN,05:54PM CST,SHA,07:41PM CST,Completed
B-919H,05-Mar-2026,SHA,03:12PM CST,XMN,04:54PM CST,Completed
B-919H,05-Mar-2026,XMN,11:50AM CST,SHA,01:49PM CST,Completed
B-919H,05-Mar-2026,SHA,08:58AM CST,XMN,10:49AM CST,Completed
B-657T,05-Mar-2026,XIY,08:49PM CST,SHA,11:07PM CST,Completed
B-657T,05-Mar-2026,SHA,05:10PM CST,XIY,07:45PM CST,Completed
B-657T,05-Mar-2026,TYN,12:15PM CST,SHA,02:41PM CST,Completed
B-657T,05-Mar-2026,SHA,09:05AM CST,TYN,11:34AM CST,Completed
B-658E,05-Mar-2026,CKG,09:26PM CST,SHA,11:48PM CST,Completed
B-658E,05-Mar-2026,SHA,05:22PM CST,CKG,08:19PM CST,Completed
B-658E,05-Mar-2026,XMN,10:46AM CST,SHA,12:33PM CST,Completed
B-658E,05-Mar-2026,SHA,07:58AM CST,XMN,09:51AM CST,Completed
B-658U,05-Mar-2026,PKX,07:08PM CST,SHA,09:13PM CST,Completed
B-658U,05-Mar-2026,SHA,03:28PM CST,PKX,05:35PM CST,Completed
B-658U,05-Mar-2026,XIY,11:49AM CST,SHA,02:13PM CST,Completed
B-658U,05-Mar-2026,SHA,08:10AM CST,XIY,10:53AM CST,Completed
B-658V,05-Mar-2026,ZUH,08:17PM CST,SHA,10:25PM CST,Completed
B-658V,05-Mar-2026,SHA,04:42PM CST,ZUH,07:25PM CST,Completed
B-658V,05-Mar-2026,XIY,12:56PM CST,SHA,03:12PM CST,Completed
B-658V,05-Mar-2026,SHA,09:12AM CST,XIY,12:01PM CST,Completed
B-659Z,05-Mar-2026,SHA,08:24PM CST,XIY,11:01PM CST,Completed
B-659Z,05-Mar-2026,XIY,04:55PM CST,SHA,07:18PM CST,Completed
B-659Z,05-Mar-2026,SHA,12:17PM CST,XIY,02:57PM CST,Completed
B-659Z,05-Mar-2026,XIY,08:58AM CST,SHA,11:14AM CST,Completed
B-65A0,05-Mar-2026,CKG,07:55PM CST,SHA,10:18PM CST,Completed
B-65A0,05-Mar-2026,SHA,03:32PM CST,CKG,06:21PM CST,Completed
B-65A0,05-Mar-2026,HKG,11:55AM HKT,SHA,02:14PM CST,Completed
B-65A0,05-Mar-2026,SHA,07:54AM CST,HKG,10:43AM HKT,Completed
B-919X,05-Mar-2026,CSX,08:41PM CST,PEK,10:50PM CST,Completed
B-919X,05-Mar-2026,PEK,05:11PM CST,CSX,07:30PM CST,Completed
B-919X,05-Mar-2026,CKG,01:37PM CST,PEK,03:54PM CST,Completed
B-919X,05-Mar-2026,PEK,10:04AM CST,CKG,12:39PM CST,Completed
B-919Z,05-Mar-2026,XIY,06:18PM CST,PEK,08:29PM CST,Completed
B-919Z,05-Mar-2026,PEK,02:55PM CST,XIY,04:48PM CST,Completed
B-919Z,05-Mar-2026,XIY,11:12AM CST,PEK,01:16PM CST,Completed
B-919Z,05-Mar-2026,PEK,07:42AM CST,XIY,09:43AM CST,Completed
B-919J,05-Mar-2026,NKG,07:03PM CST,CAN,09:15PM CST,Completed
B-919J,05-Mar-2026,CAN,03:38PM CST,NKG,05:52PM CST,Completed
B-919J,05-Mar-2026,NKG,11:31AM CST,CAN,01:44PM CST,Completed
