registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919C,10-Jan-2026,XIY,08:55PM CST,SHA,11:08PM CST,Completed
B-919C,10-Jan-2026,SHA,04:53PM CST,XIY,07:46PM CST,Completed
B-919C,10-Jan-2026,TFU,12:19PM CST,SHA,02:42PM CST,Completed
B-919C,10-Jan-2026,SHA,07:25AM CST,TFU,11:13AM CST,Completed
B-919D,10-Jan-2026,CAN,10:50AM CST,XIY,01:53PM CST,Completed
B-919D,10-Jan-2026,XIY,06:51AM CST,CAN,09:58AM CST,Completed
B-919E,10-Jan-2026,SHA,03:27PM CST,TFU,06:58PM CST,Completed
B-919E,10-Jan-2026,HKG,11:56AM HKT,SHA,02:09PM CST,Completed
B-919E,10-Jan-2026,SHA,08:00AM CST,HKG,10:36AM HKT,Completed
B-919G,10-Jan-2026,PEK,09:28PM CST,SHA,11:34PM CST,Completed
B-919G,10-Jan-2026,SHA,06:01PM CST,PEK,08:25PM CST,Completed
B-919G,10-Jan-2026,TYN,12:45PM CST,SHA,02:57PM CST,Completed
B-919G,10-Jan-2026,SHA,08:59AM CST,TYN,11:35AM CST,Completed
B-919H,10-Jan-2026,XMN,05:48PM CST,SHA,07:38PM CST,Completed
B-919H,10-Jan-2026,SHA,02:59PM CST,XMN,04:49PM CST,Completed
B-919H,10-Jan-2026,XMN,11:49AM CST,SHA,01:43PM CST,Completed
B-919H,10-Jan-2026,SHA,08:49AM CST,XMN,10:34AM CST,Completed
B-657S,10-Jan-2026,CAN,09:28PM CST,SHA,11:31PM CST,Completed
B-657S,10-Jan-2026,SHA,05:23PM CST,CAN,07:54PM CST,Completed
B-657S,10-Jan-2026,CKG,01:48PM CST,SHA,04:07PM CST,Completed
B-657S,10-Jan-2026,SHA,09:39AM CST,CKG,01:04PM CST,Completed
B-657T,10-Jan-2026,PEK,06:17PM CST,SHA,08:19PM CST,Completed
B-657T,10-Jan-2026,SHA,02:34PM CST,PEK,04:48PM CST,Completed
