registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,09-Mar-2026,TFU,07:22PM CST,SHA,09:47PM CST,Completed
B-919A,09-Mar-2026,SHA,02:16PM CST,TFU,05:29PM CST,Completed
B-919A,09-Mar-2026,XMN,10:41AM CST,SHA,12:31PM CST,Completed
B-919A,09-Mar-2026,SHA,07:49AM CST,XMN,09:27AM CST,Completed
B-919C,09-Mar-2026,CKG,07:54PM CST,SHA,10:16PM CST,Completed
B-919C,09-Mar-2026,SHA,03:29PM CST,CKG,06:32PM CST,Completed
B-919C,09-Mar-2026,HKG,12:02PM HKT,SHA,02:07PM CST,Completed
B-919C,09-Mar-2026,SHA,07:56AM CST,HKG,10:30AM HKT,Completed
B-919D,09-Mar-2026,SHA,12:22PM CST,TFU,03:30PM CST,Completed
B-919E,09-Mar-2026,CAN,09:17PM CST,SHA,11:30PM CST,Completed
B-919E,09-Mar-2026,SHA,05:31PM CST,CAN,07:54PM CST,Completed
B-919E,09-Mar-2026,CKG,01:41PM CST,SHA,04:02PM CST,Completed
B-919E,09-Mar-2026,SHA,09:43AM CST,CKG,12:37PM CST,Completed
B-919F,09-Mar-2026,SHA,08:24PM CST,XIY,10:59PM CST,Completed
B-919F,09-Mar-2026,XIY,04:53PM CST,SHA,07:18PM CST,Completed
B-919F,09-Mar-2026,SHA,12:18PM CST,XIY,02:56PM CST,Completed
B-919F,09-Mar-2026,XIY,08:54AM CST,SHA,11:14AM CST,Completed
B-919G,09-Mar-2026,XMN,07:29PM CST,TFU,10:35PM CST,Completed
B-919G,09-Mar-2026,XMN,11:42AM CST,TFU,02:47PM CST,Completed
B-657S,09-Mar-2026,PEK,06:45PM CST,SHA,08:47PM CST,Completed
B-657S,09-Mar-2026,SHA,02:48PM CST,PEK,05:20PM CST,Completed
B-657S,09-Mar-2026,WUH,10:18AM CST,SHA,11:51AM CST,Completed
B-657S,09-Mar-2026,SHA,07:12AM CST,(?),07:55AM CST (?),Completed
B-657T,09-Mar-2026,CKG,09:30PM CST,SHA,11:52PM CST,Completed
B-657T,09-Mar-2026,SHA,05:08PM CST,CKG,08:08PM CST,Completed
B-657T,09-Mar-2026,XIY,12:57PM CST,SHA,03:13PM CST,Completed
B-657T,09-Mar-2026,SHA,09:16AM CST,XIY,12:02PM CST,Completed
B-658E,09-Mar-2026,SHA,10:46PM CST,XIY,01:10AM CST (+1),Completed
B-658E,09-Mar-2026,XMN,05:50PM CST,SHA,07:36PM CST,Completed
B-658E,09-Mar-2026,SHA,02:39PM CST,XMN,04:25PM CST,Completed
B-658E,09-Mar-2026,XMN,11:47AM CST,SHA,01:39PM CST,Completed
B-658E,09-Mar-2026,SHA,08:58AM CST,XMN,10:52AM CST,Completed
B-658U,09-Mar-2026,PKX,07:08PM CST,SHA,09:10PM CST,Completed
B-658U,09-Mar-2026,SHA,03:21PM CST,PKX,05:44PM CST,Completed
B-658U,09-Mar-2026,XIY,12:03PM CST,SHA,02:17PM CST,Completed
B-658U,09-Mar-2026,SHA,08:09AM CST,XIY,11:15AM CST,Completed
B-658V,09-Mar-2026,SHA,07:53PM CST,XIY,10:32PM CST,Completed
B-658V,09-Mar-2026,XIY,04:04PM CST,SHA,06:30PM CST,Completed
B-658V,09-Mar-2026,PVG,12:06PM CST,XIY,03:01PM CST,Completed
B-658V,09-Mar-2026,XIY,08:03AM CST,PVG,10:27AM CST,Completed
B-659Z,09-Mar-2026,PEK,06:21PM CST,SHA,08:18PM CST,Completed
B-659Z,09-Mar-2026,SHA,02:25PM CST,PEK,04:45PM CST,Completed
B-659Z,09-Mar-2026,WUH,11:54AM CST,SHA,01:25PM CST,Completed
B-659Z,09-Mar-2026,SHA,08:49AM CST,WUH,10:43AM CST,Completed
B-65A0,09-Mar-2026,SHA,03:27PM CST,XIY,06:04PM CST,Completed
B-65A0,09-Mar-2026,ZUH,12:18PM CST,SHA,02:35PM CST,Completed
B-65A0,09-Mar-2026,SHA,08:20AM CST,ZUH,10:58AM CST,Completed
B-919Z,09-Mar-2026,XIY,07:39PM CST,PEK,09:43PM CST,Completed
B-919Z,09-Mar-2026,PEK,04:12PM CST,(?),04:42PM CST (?),Completed
B-919Z,09-Mar-2026,XIY,12:53PM CST,PEK,02:43PM CST,Completed
B-919Z,09-Mar-2026,PEK,08:31AM CST,XIY,10:22AM CST,Completed
B-919J,09-Mar-2026,XIY,08:56PM CST,CAN,11:40PM CST,Completed
B-919J,09-Mar-2026,N/A,05:31PM CST,N/A,06:29PM CST,Completed
B-919J,09-Mar-2026,WUH,01:57PM CST,CAN,03:37PM CST,Completed
B-919J,09-Mar-2026,CAN,10:53AM CST,WUH,12:21PM CST,Completed
B-919J,09-Mar-2026,CSX,08:00AM CST,CAN,09:28AM CST,Completed
B-657X,09-Mar-2026,PVG,09:50PM CST,CSX,11:48PM CST,Completed
B-657X,09-Mar-2026,CSX,06:30PM CST,PVG,08:12PM CST,Completed
B-657X,09-Mar-2026,NGB,11:11AM CST,CAN,01:29PM CST,Completed
B-657X,09-Mar-2026,CAN,08:08AM CST,NGB,10:18AM CST,Completed
B-658H,09-Mar-2026,CKG,07:23PM CST,PEK,09:32PM CST,Completed
B-658H,09-Mar-2026,PEK,03:16PM CST,CKG,05:45PM CST,Completed
B-658H,09-Mar-2026,XIY,11:32AM CST,PEK,01:24PM CST,Completed
B-658H,09-Mar-2026,PEK,08:00AM CST,XIY,09:49AM CST,Completed
B-658J,09-Mar-2026,CSX,07:34PM CST,PEK,09:44PM CST,Completed
B-658J,09-Mar-2026,PEK,03:53PM CST,CSX,06:13PM CST,Completed
B-658J,09-Mar-2026,CTU,11:47AM CST,PEK,02:01PM CST,Completed
B-658J,09-Mar-2026,PEK,07:42AM CST,CTU,10:23AM CST,Completed
B-658Q,09-Mar-2026,WUH,09:24PM CST,PEK,11:09PM CST,Completed
B-658Q,09-Mar-2026,PEK,06:17PM CST,WUH,08:08PM CST,Completed
B-658Q,09-Mar-2026,HKG,01:12PM HKT,PEK,04:35PM CST,Completed
B-658Q,09-Mar-2026,PEK,08:19AM CST,HKG,11:27AM HKT,Completed
B-658R,09-Mar-2026,HGH,07:56PM CST,PEK,10:18PM CST,Completed
B-658R,09-Mar-2026,PEK,04:53PM CST,HGH,06:37PM CST,Completed
B-658R,09-Mar-2026,HGH,12:51PM CST,PEK,03:17PM CST,Completed
B-658R,09-Mar-2026,PEK,09:46AM CST,HGH,11:40AM CST,Completed
B-658N,09-Mar-2026,PKX,01:12PM CST,CSX,03:37PM CST,Completed
B-658P,09-Mar-2026,WUH,07:50PM CST,CAN,10:00PM CST,Completed
