registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919C,14-Jan-2026,PEK,06:16PM CST,SHA,08:22PM CST,Completed
B-919C,14-Jan-2026,SHA,02:32PM CST,PEK,04:46PM CST,Completed
B-919C,14-Jan-2026,WUH,12:12PM CST,SHA,01:35PM CST,Completed
B-919C,14-Jan-2026,SHA,09:10AM CST,WUH,11:11AM CST,Completed
B-919D,14-Jan-2026,TFU,08:27PM CST,SHA,10:52PM CST,Completed
B-919D,14-Jan-2026,SHA,03:30PM CST,TFU,07:00PM CST,Completed
B-919D,14-Jan-2026,HKG,11:56AM HKT,SHA,02:15PM CST,Completed
B-919D,14-Jan-2026,SHA,07:52AM CST,HKG,10:49AM HKT,Completed
B-919E,14-Jan-2026,SHA,06:59PM CST,XIY,09:47PM CST,Completed
B-919E,14-Jan-2026,XIY,02:59PM CST,SHA,05:05PM CST,Completed
B-919E,14-Jan-2026,PKX,10:51AM CST,XIY,12:56PM CST,Completed
B-919E,14-Jan-2026,XIY,07:25AM CST,PKX,09:16AM CST,Completed
B-919F,14-Jan-2026,XMN,07:38PM CST,TFU,10:54PM CST,Completed
B-919F,14-Jan-2026,TFU,03:59PM CST,XMN,06:51PM CST,Completed
B-919F,14-Jan-2026,XMN,11:52AM CST,TFU,02:59PM CST,Completed
B-919F,14-Jan-2026,TFU,08:03AM CST,XMN,10:32AM CST,Completed
B-919G,14-Jan-2026,CAN,09:29PM CST,SHA,11:37PM CST,Completed
B-919G,14-Jan-2026,SHA,05:36PM CST,CAN,08:08PM CST,Completed
B-919G,14-Jan-2026,CKG,01:59PM CST,SHA,04:08PM CST,Completed
B-919G,14-Jan-2026,SHA,09:34AM CST,CKG,12:36PM CST,Completed
B-919H,14-Jan-2026,PKX,07:09PM CST,SHA,09:07PM CST,Completed
B-919H,14-Jan-2026,SHA,03:24PM CST,PKX,05:38PM CST,Completed
B-919H,14-Jan-2026,XIY,11:53AM CST,SHA,02:12PM CST,Completed
B-919H,14-Jan-2026,SHA,08:18AM CST,XIY,11:02AM CST,Completed
B-657S,14-Jan-2026,CKG,09:28PM CST,SHA,11:35PM CST,Completed
B-657S,14-Jan-2026,SHA,05:18PM CST,CKG,08:26PM CST,Completed
B-657S,14-Jan-2026,XIY,12:57PM CST,SHA,03:12PM CST,Completed
B-657S,14-Jan-2026,SHA,09:13AM CST,XIY,12:06PM CST,Completed
B-657T,14-Jan-2026,CKG,07:57PM CST,SHA,10:13PM CST,Completed
B-657T,14-Jan-2026,SHA,03:25PM CST,CKG,06:32PM CST,Completed
B-657T,14-Jan-2026,TYN,12:00PM CST,SHA,02:25PM CST,Completed
B-657T,14-Jan-2026,SHA,08:48AM CST,TYN,11:20AM CST,Completed
B-658E,14-Jan-2026,TFU,07:24PM CST,SHA,09:40PM CST,Completed
B-658E,14-Jan-2026,SHA,02:19PM CST,TFU,05:44PM CST,Completed
B-658E,14-Jan-2026,XMN,10:42AM CST,SHA,12:30PM CST,Completed
B-658E,14-Jan-2026,SHA,07:47AM CST,XMN,09:35AM CST,Completed
B-658U,14-Jan-2026,SHA,08:32PM CST,TFU,11:50PM CST,Completed
B-658U,14-Jan-2026,XIY,04:50PM CST,SHA,06:58PM CST,Completed
B-658U,14-Jan-2026,SHA,12:21PM CST,XIY,03:07PM CST,Completed
B-658U,14-Jan-2026,XIY,08:51AM CST,SHA,11:06AM CST,Completed
B-659Z,14-Jan-2026,SHA,08:30PM CST,XIY,11:21PM CST,Completed
B-659Z,14-Jan-2026,TFU,05:03PM CST,SHA,07:21PM CST,Completed
B-659Z,14-Jan-2026,SHA,12:37PM CST,TFU,04:11PM CST,Completed
B-659Z,14-Jan-2026,TFU,08:51AM CST,SHA,11:13AM CST,Completed
B-65A0,14-Jan-2026,TFU,12:18PM CST,SHA,02:43PM CST,Completed
B-65A0,14-Jan-2026,SHA,07:26AM CST,TFU,10:47AM CST,Completed
B-919Y,14-Jan-2026,CTU,08:38PM CST,PEK,10:46PM CST,Completed
B-919Y,14-Jan-2026,PEK,04:21PM CST,CTU,07:20PM CST,Completed
B-919Y,14-Jan-2026,XIY,12:40PM CST,PEK,02:50PM CST,Completed
B-919Y,14-Jan-2026,PEK,08:52AM CST,XIY,11:01AM CST,Completed
B-919Z,14-Jan-2026,CSX,09:40PM CST,PEK,11:46PM CST,Completed
B-919Z,14-Jan-2026,PEK,05:22PM CST,CSX,07:47PM CST,Completed
B-919Z,14-Jan-2026,CKG,01:48PM CST,PEK,04:06PM CST,Completed
B-919Z,14-Jan-2026,PEK,09:25AM CST,CKG,11:54AM CST,Completed
B-919J,14-Jan-2026,NGB,05:45PM CST,CAN,08:16PM CST,Completed
B-919J,14-Jan-2026,CAN,02:37PM CST,NGB,04:45PM CST,Completed
B-919J,14-Jan-2026,CSX,12:03PM CST,CAN,01:32PM CST,Completed
B-657X,14-Jan-2026,NKG,07:11PM CST,CAN,09:35PM CST,Completed
B-657X,14-Jan-2026,NKG,11:35AM CST,CAN,02:05PM CST,Completed
B-657X,14-Jan-2026,CAN,08:14AM CST,NKG,10:39AM CST,Completed
B-658H,14-Jan-2026,SHA,08:21PM CST,PEK,10:42PM CST,Completed
B-658H,14-Jan-2026,PEK,04:30PM CST,SHA,06:27PM CST,Completed
B-658H,14-Jan-2026,HGH,12:51PM CST,PEK,03:07PM CST,Completed
B-658H,14-Jan-2026,PEK,09:58AM CST,HGH,11:48AM CST,Completed
B-658J,14-Jan-2026,CSX,08:54PM CST,PEK,10:54PM CST,Completed
B-658J,14-Jan-2026,PEK,05:26PM CST,CSX,07:54PM CST,Completed
B-658J,14-Jan-2026,WUH,01:23PM CST,PEK,02:57PM CST,Completed
B-658J,14-Jan-2026,PEK,10:06AM CST,WUH,12:09PM CST,Completed
B-658R,14-Jan-2026,CKG,07:27PM CST,PEK,09:38PM CST,Completed
B-658R,14-Jan-2026,PEK,03:24PM CST,CKG,05:57PM CST,Completed
B-658R,14-Jan-2026,WUH,11:42AM CST,PEK,01:22PM CST,Completed
B-658R,14-Jan-2026,PEK,08:25AM CST,WUH,10:34AM CST,Completed
B-658N,14-Jan-2026,PKX,07:08PM CST,CSX,09:32PM CST,Completed
B-658N,14-Jan-2026,CSX,02:55PM CST,PKX,05:18PM CST,Completed
B-658N,14-Jan-2026,PKX,11:09AM CST,CSX,01:42PM CST,Completed
B-658N,14-Jan-2026,CSX,07:17AM CST,PKX,09:31AM CST,Completed
B-658P,14-Jan-2026,NGB,08:11PM CST,CAN,10:39PM CST,Completed
B-658P,14-Jan-2026,CAN,05:07PM CST,NGB,07:31PM CST,Completed
B-658P,14-Jan-2026,HGH,01:28PM CST,CAN,03:40PM CST,Completed
B-658X,14-Jan-2026,HGH,08:28PM CST,CAN,10:53PM CST,Completed
B-658X,14-Jan-2026,CAN,05:15PM CST,HGH,07:25PM CST,Completed
B-658X,14-Jan-2026,WUH,01:53PM CST,CAN,04:00PM CST,Completed
B-658X,14-Jan-2026,CAN,10:53AM CST,WUH,12:35PM CST,Completed
B-658X,14-Jan-2026,CSX,07:56AM CST,CAN,09:27AM CST,Completed
B-658W,14-Jan-2026,PVG,09:52PM CST,CSX,11:58PM CST,Completed
B-658W,14-Jan-2026,CSX,06:32PM CST,PVG,08:17PM CST,Completed
B-658W,14-Jan-2026,CAN,02:47PM CST,CSX,04:23PM CST,Completed
B-658W,14-Jan-2026,XIY,11:13AM CST,CAN,02:12PM CST,Completed
B-659J,14-Jan-2026,XIY,06:24PM CST,PEK,08:35PM CST,Completed
B-659J,14-Jan-2026,PEK,02:45PM CST,XIY,04:44PM CST,Completed
B-659J,14-Jan-2026,XIY,11:17AM CST,PEK,01:06PM CST,Completed
B-659J,14-Jan-2026,PEK,07:14AM CST,XIY,09:18AM CST,Completed
B-659K,14-Jan-2026,HGH,08:21PM CST,PEK,10:26PM CST,Completed
B-659K,14-Jan-2026,PEK,04:44PM CST,HGH,06:31PM CST,Completed
