registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919C,22-Feb-2026,TFU,07:24PM CST,SHA,09:53PM CST,Completed
B-919C,22-Feb-2026,SHA,02:23PM CST,TFU,05:45PM CST,Completed
B-919C,22-Feb-2026,XMN,10:42AM CST,SHA,12:27PM CST,Completed
B-919C,22-Feb-2026,SHA,07:58AM CST,XMN,09:49AM CST,Completed
B-919D,22-Feb-2026,SHA,08:25PM CST,TFU,11:38PM CST,Completed
B-919D,22-Feb-2026,TFU,04:57PM CST,SHA,07:38PM CST,Completed
B-919D,22-Feb-2026,SHA,12:32PM CST,TFU,03:46PM CST,Completed
B-919D,22-Feb-2026,TFU,09:03AM CST,SHA,11:40AM CST,Completed
B-919F,22-Feb-2026,PKX,07:22PM CST,SHA,09:26PM CST,Completed
B-919F,22-Feb-2026,XIY,03:57PM CST,PKX,05:55PM CST,Completed
B-919F,22-Feb-2026,CAN,11:05AM CST,XIY,01:40PM CST,Completed
B-919G,22-Feb-2026,SHA,08:27PM CST,XIY,11:11PM CST,Completed
B-919G,22-Feb-2026,XIY,05:00PM CST,SHA,07:27PM CST,Completed
B-919G,22-Feb-2026,SHA,12:26PM CST,XIY,03:07PM CST,Completed
B-919G,22-Feb-2026,XIY,08:50AM CST,SHA,11:11AM CST,Completed
B-919H,22-Feb-2026,ZUH,08:25PM CST,SHA,10:35PM CST,Completed
B-919H,22-Feb-2026,SHA,04:39PM CST,ZUH,07:15PM CST,Completed
B-919H,22-Feb-2026,XIY,01:00PM CST,SHA,03:34PM CST,Completed
B-919H,22-Feb-2026,SHA,09:09AM CST,XIY,12:09PM CST,Completed
B-657S,22-Feb-2026,XMN,05:53PM CST,SHA,07:43PM CST,Completed
B-657S,22-Feb-2026,SHA,02:48PM CST,XMN,04:37PM CST,Completed
B-657S,22-Feb-2026,XMN,11:59AM CST,SHA,01:46PM CST,Completed
B-657S,22-Feb-2026,SHA,09:17AM CST,XMN,11:09AM CST,Completed
B-657T,22-Feb-2026,XIY,07:18PM CST,SHA,09:44PM CST,Completed
B-657T,22-Feb-2026,SHA,03:12PM CST,XIY,05:46PM CST,Completed
B-657T,22-Feb-2026,ZUH,11:57AM CST,SHA,02:13PM CST,Completed
B-657T,22-Feb-2026,SHA,08:21AM CST,ZUH,11:03AM CST,Completed
B-658E,22-Feb-2026,PEK,06:22PM CST,SHA,08:37PM CST,Completed
B-658E,22-Feb-2026,SHA,02:24PM CST,PEK,04:45PM CST,Completed
B-658U,22-Feb-2026,XIY,08:49PM CST,SHA,11:29PM CST,Completed
B-658U,22-Feb-2026,SHA,05:14PM CST,XIY,07:50PM CST,Completed
