registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,20-Jan-2026,CKG,07:51PM CST,SHA,10:13PM CST,Completed
B-919A,20-Jan-2026,SHA,03:47PM CST,CKG,07:02PM CST,Completed
B-919A,20-Jan-2026,TYN,12:26PM CST,SHA,02:50PM CST,Completed
B-919A,20-Jan-2026,SHA,09:07AM CST,TYN,11:40AM CST,Completed
B-919E,20-Jan-2026,SHA,04:59PM CST,XIY,07:48PM CST,Completed
B-919E,20-Jan-2026,TFU,12:22PM CST,SHA,02:53PM CST,Completed
B-919E,20-Jan-2026,SHA,07:45AM CST,TFU,10:50AM CST,Completed
B-919F,20-Jan-2026,PKX,07:08PM CST,SHA,09:17PM CST,Completed
B-919F,20-Jan-2026,SHA,03:39PM CST,PKX,05:55PM CST,Completed
B-919F,20-Jan-2026,XIY,12:21PM CST,SHA,02:52PM CST,Completed
B-919F,20-Jan-2026,SHA,08:30AM CST,XIY,11:14AM CST,Completed
B-919G,20-Jan-2026,CAN,09:18PM CST,SHA,11:27PM CST,Completed
B-919G,20-Jan-2026,SHA,05:38PM CST,CAN,08:14PM CST,Completed
B-919G,20-Jan-2026,CKG,02:28PM CST,SHA,04:44PM CST,Completed
B-919G,20-Jan-2026,SHA,10:16AM CST,CKG,01:45PM CST,Completed
B-919H,20-Jan-2026,SHA,08:36PM CST,TFU,11:49PM CST,Completed
B-919H,20-Jan-2026,TFU,05:02PM CST,SHA,07:40PM CST,Completed
B-919H,20-Jan-2026,SHA,12:40PM CST,TFU,04:03PM CST,Completed
B-919H,20-Jan-2026,TFU,08:52AM CST,SHA,11:18AM CST,Completed
B-657S,20-Jan-2026,N/A,02:37PM CST,N/A,N/A,Completed
B-657S,20-Jan-2026,PEK,06:25PM CST,SHA,08:34PM CST,Completed
B-657S,20-Jan-2026,SHA,02:23PM CST,PEK,04:40PM CST,Completed
B-657T,20-Jan-2026,SHA,07:52PM CST,XIY,10:42PM CST,Completed
B-657T,20-Jan-2026,XIY,04:30PM CST,SHA,06:48PM CST,Completed
B-657T,20-Jan-2026,PVG,12:25PM CST,XIY,03:31PM CST,Completed
B-657T,20-Jan-2026,XIY,07:50AM CST,PVG,10:10AM CST,Completed
B-658E,20-Jan-2026,TFU,08:22PM CST,SHA,10:43PM CST,Completed
B-658E,20-Jan-2026,SHA,03:30PM CST,TFU,07:06PM CST,Completed
B-658E,20-Jan-2026,HKG,12:01PM HKT,SHA,02:15PM CST,Completed
B-658E,20-Jan-2026,SHA,07:59AM CST,HKG,10:51AM HKT,Completed
B-658U,20-Jan-2026,XMN,05:54PM CST,SHA,07:39PM CST,Completed
B-658U,20-Jan-2026,SHA,03:09PM CST,XMN,05:03PM CST,Completed
B-658U,20-Jan-2026,XMN,11:41AM CST,SHA,01:28PM CST,Completed
B-658U,20-Jan-2026,TFU,08:05AM CST,XMN,10:39AM CST,Completed
B-658V,20-Jan-2026,XMN,07:29PM CST,TFU,10:47PM CST,Completed
B-658V,20-Jan-2026,TFU,04:07PM CST,XMN,06:33PM CST,Completed
B-658V,20-Jan-2026,XMN,11:55AM CST,TFU,03:12PM CST,Completed
B-658V,20-Jan-2026,SHA,08:58AM CST,XMN,10:51AM CST,Completed
B-659Z,20-Jan-2026,TFU,07:20PM CST,SHA,09:48PM CST,Completed
B-659Z,20-Jan-2026,SHA,02:19PM CST,TFU,05:40PM CST,Completed
B-659Z,20-Jan-2026,XMN,10:45AM CST,SHA,12:32PM CST,Completed
B-659Z,20-Jan-2026,SHA,08:03AM CST,XMN,09:54AM CST,Completed
B-65A0,20-Jan-2026,CKG,09:22PM CST,SHA,11:36PM CST,Completed
B-65A0,20-Jan-2026,SHA,05:10PM CST,CKG,08:19PM CST,Completed
B-65A0,20-Jan-2026,XIY,01:04PM CST,SHA,03:48PM CST,Completed
B-65A0,20-Jan-2026,SHA,09:23AM CST,XIY,12:13PM CST,Completed
B-919Z,20-Jan-2026,CTU,10:16PM CST,PEK,12:31AM CST (+1),Completed
B-919Z,20-Jan-2026,PEK,06:11PM CST,CTU,09:09PM CST,Completed
B-919Z,20-Jan-2026,HKG,01:00PM HKT,PEK,04:19PM CST,Completed
B-919Z,20-Jan-2026,PEK,08:25AM CST,HKG,11:39AM HKT,Completed
