registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,27-Jan-2026,CKG,07:54PM CST,SHA,10:09PM CST,Completed
B-919A,27-Jan-2026,N/A,03:30PM CST,N/A,04:00PM CST,Completed
B-919A,27-Jan-2026,SHA,08:56AM CST,N/A,08:56AM CST,Completed
B-919D,27-Jan-2026,XIY,08:46PM CST,SHA,11:01PM CST,Completed
B-919E,27-Jan-2026,TFU,07:30PM CST,SHA,10:01PM CST,Completed
B-919E,27-Jan-2026,N/A,02:41PM CST,N/A,02:41PM CST,Completed
B-919E,27-Jan-2026,XMN,10:38AM CST,SHA,12:21PM CST,Completed
B-919E,27-Jan-2026,SHA,07:50AM CST,XMN,09:40AM CST,Completed
B-919F,27-Jan-2026,N/A,10:00PM CST,N/A,10:00PM CST,Completed
B-919F,27-Jan-2026,TFU,08:34PM CST,SHA,11:13PM CST,Completed
B-919F,27-Jan-2026,HKG,11:56AM HKT,SHA,02:06PM CST,Completed
B-919F,27-Jan-2026,SHA,08:01AM CST,HKG,10:40AM HKT,Completed
B-657T,27-Jan-2026,XIY,11:53AM CST,SHA,02:13PM CST,Completed
B-657T,27-Jan-2026,N/A,08:32AM CST,N/A,08:32AM CST,Completed
B-658U,27-Jan-2026,XMN,07:43PM CST,TFU,11:05PM CST,Completed
B-658U,27-Jan-2026,TFU,03:56PM CST,XMN,06:26PM CST,Completed
B-658U,27-Jan-2026,XMN,11:46AM CST,TFU,02:56PM CST,Completed
B-658U,27-Jan-2026,SHA,08:55AM CST,XMN,10:51AM CST,Completed
B-658V,27-Jan-2026,XMN,05:47PM CST,SHA,07:35PM CST,Completed
B-658V,27-Jan-2026,SHA,02:54PM CST,XMN,04:47PM CST,Completed
B-658V,27-Jan-2026,XMN,11:42AM CST,SHA,01:21PM CST,Completed
B-658V,27-Jan-2026,TFU,08:12AM CST,XMN,10:44AM CST,Completed
B-659Z,27-Jan-2026,PEK,06:18PM CST,SHA,08:53PM CST,Completed
B-659Z,27-Jan-2026,SHA,02:28PM CST,PEK,05:00PM CST,Completed
B-65A0,27-Jan-2026,PKX,07:10PM CST,SHA,09:09PM CST,Completed
B-65A0,27-Jan-2026,N/A,05:37PM CST,N/A,05:38PM CST,Completed
B-65A0,27-Jan-2026,SHA,07:23AM CST,TFU,10:44AM CST,Completed
B-919X,27-Jan-2026,CSX,08:38PM CST,PEK,10:41PM CST,Completed
B-919X,27-Jan-2026,PEK,05:03PM CST,CSX,07:22PM CST,Completed
B-919Y,27-Jan-2026,CKG,08:06PM CST,PEK,10:24PM CST,Completed
B-919Y,27-Jan-2026,PEK,04:08PM CST,CKG,06:37PM CST,Completed
B-919Y,27-Jan-2026,WUH,12:28PM CST,PEK,02:06PM CST,Completed
B-919Y,27-Jan-2026,PEK,08:45AM CST,WUH,10:46AM CST,Completed
B-919Z,27-Jan-2026,WUH,09:40PM CST,PEK,11:28PM CST,Completed
B-919Z,27-Jan-2026,PEK,06:33PM CST,WUH,08:32PM CST,Completed
B-919Z,27-Jan-2026,HKG,12:59PM HKT,PEK,04:03PM CST,Completed
B-919Z,27-Jan-2026,PEK,08:24AM CST,HKG,11:46AM HKT,Completed
B-657J,27-Jan-2026,N/A,12:20PM CST,N/A,N/A,Completed
B-657J,27-Jan-2026,N/A,08:07PM CST,N/A,08:10PM CST,Completed
