registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,16-Jan-2026,XIY,06:11PM CST,SHA,08:29PM CST,Completed
B-919A,16-Jan-2026,PVG,02:27PM CST,XIY,05:21PM CST,Completed
B-919A,16-Jan-2026,XIY,10:57AM CST,PVG,01:21PM CST,Completed
B-919E,16-Jan-2026,CAN,09:17PM CST,SHA,11:45PM CST,Completed
B-919E,16-Jan-2026,SHA,05:27PM CST,CAN,07:57PM CST,Completed
B-919E,16-Jan-2026,CKG,01:46PM CST,SHA,03:52PM CST,Completed
B-919E,16-Jan-2026,SHA,09:43AM CST,CKG,12:50PM CST,Completed
B-919F,16-Jan-2026,CKG,07:52PM CST,SHA,09:44PM CST,Completed
B-919F,16-Jan-2026,SHA,03:17PM CST,CKG,06:20PM CST,Completed
B-919F,16-Jan-2026,TYN,12:05PM CST,SHA,02:18PM CST,Completed
B-919F,16-Jan-2026,SHA,08:59AM CST,TYN,11:22AM CST,Completed
B-919G,16-Jan-2026,PKX,07:18PM CST,SHA,09:14PM CST,Completed
B-919G,16-Jan-2026,SHA,03:42PM CST,PKX,05:53PM CST,Completed
B-919G,16-Jan-2026,N/A,02:24PM CST,N/A,02:28PM CST,Completed
B-919G,16-Jan-2026,SHA,09:15AM CST,WUH,11:11AM CST,Completed
B-919H,16-Jan-2026,TFU,08:22PM CST,SHA,10:40PM CST,Completed
B-919H,16-Jan-2026,SHA,03:30PM CST,TFU,07:02PM CST,Completed
B-919H,16-Jan-2026,HKG,11:47AM HKT,SHA,02:12PM CST,Completed
B-919H,16-Jan-2026,SHA,08:00AM CST,HKG,10:41AM HKT,Completed
B-657S,16-Jan-2026,XIY,08:49PM CST,SHA,10:58PM CST,Completed
B-657S,16-Jan-2026,SHA,05:02PM CST,XIY,07:46PM CST,Completed
B-657S,16-Jan-2026,TFU,12:26PM CST,SHA,02:53PM CST,Completed
B-657S,16-Jan-2026,SHA,07:23AM CST,TFU,10:53AM CST,Completed
B-657T,16-Jan-2026,TFU,07:17PM CST,SHA,09:37PM CST,Completed
B-657T,16-Jan-2026,SHA,02:23PM CST,TFU,05:52PM CST,Completed
B-657T,16-Jan-2026,XMN,10:42AM CST,SHA,12:43PM CST,Completed
B-657T,16-Jan-2026,SHA,07:53AM CST,XMN,09:46AM CST,Completed
B-658E,16-Jan-2026,SHA,08:36PM CST,XIY,11:21PM CST,Completed
B-658E,16-Jan-2026,XMN,05:48PM CST,SHA,07:33PM CST,Completed
B-658E,16-Jan-2026,SHA,02:56PM CST,XMN,04:50PM CST,Completed
B-658E,16-Jan-2026,XMN,11:40AM CST,SHA,01:27PM CST,Completed
B-658E,16-Jan-2026,SHA,08:45AM CST,XMN,10:36AM CST,Completed
B-658U,16-Jan-2026,XMN,07:33PM CST,TFU,10:51PM CST,Completed
B-658U,16-Jan-2026,TFU,03:54PM CST,XMN,06:26PM CST,Completed
B-658U,16-Jan-2026,XMN,11:55AM CST,TFU,02:57PM CST,Completed
B-658U,16-Jan-2026,TFU,08:18AM CST,XMN,10:55AM CST,Completed
B-658V,16-Jan-2026,SHA,08:23PM CST,TFU,11:45PM CST,Completed
B-658V,16-Jan-2026,TFU,05:07PM CST,SHA,07:27PM CST,Completed
B-658V,16-Jan-2026,SHA,12:35PM CST,TFU,04:07PM CST,Completed
B-658V,16-Jan-2026,TFU,08:55AM CST,SHA,11:14AM CST,Completed
B-659Z,16-Jan-2026,PEK,06:37PM CST,SHA,08:50PM CST,Completed
B-659Z,16-Jan-2026,SHA,03:25PM CST,PEK,05:43PM CST,Completed
B-659Z,16-Jan-2026,XIY,11:51AM CST,SHA,02:11PM CST,Completed
B-65A0,16-Jan-2026,CKG,09:31PM CST,SHA,11:32PM CST,Completed
B-65A0,16-Jan-2026,SHA,05:19PM CST,CKG,08:33PM CST,Completed
B-65A0,16-Jan-2026,XIY,01:03PM CST,SHA,03:40PM CST,Completed
B-65A0,16-Jan-2026,SHA,09:22AM CST,XIY,12:14PM CST,Completed
B-919Z,16-Jan-2026,SHA,08:36PM CST,PEK,10:53PM CST,Completed
B-919Z,16-Jan-2026,PEK,04:39PM CST,SHA,06:33PM CST,Completed
B-919Z,16-Jan-2026,HGH,12:49PM CST,PEK,03:06PM CST,Completed
B-919Z,16-Jan-2026,PEK,09:52AM CST,HGH,11:40AM CST,Completed
B-657J,16-Jan-2026,NGB,05:41PM CST,CAN,08:10PM CST,Completed
B-657J,16-Jan-2026,CAN,02:43PM CST,NGB,04:44PM CST,Completed
B-657J,16-Jan-2026,CSX,11:53AM CST,CAN,01:33PM CST,Completed
B-657X,16-Jan-2026,HGH,08:24PM CST,CAN,10:35PM CST,Completed
B-657X,16-Jan-2026,CAN,05:04PM CST,HGH,07:08PM CST,Completed
B-657X,16-Jan-2026,WUH,01:57PM CST,CAN,03:50PM CST,Completed
B-657X,16-Jan-2026,CAN,10:50AM CST,WUH,12:21PM CST,Completed
B-657X,16-Jan-2026,CSX,07:57AM CST,CAN,09:36AM CST,Completed
B-658H,16-Jan-2026,CKG,09:22PM CST,PEK,11:19PM CST,Completed
B-658H,16-Jan-2026,PEK,05:23PM CST,CKG,08:04PM CST,Completed
B-658H,16-Jan-2026,CKG,01:21PM CST,PEK,03:30PM CST,Completed
B-658H,16-Jan-2026,PEK,09:19AM CST,CKG,11:54AM CST,Completed
B-658J,16-Jan-2026,CKG,07:23PM CST,PEK,09:26PM CST,Completed
B-658J,16-Jan-2026,PEK,03:18PM CST,CKG,06:05PM CST,Completed
B-658J,16-Jan-2026,WUH,11:31AM CST,PEK,01:18PM CST,Completed
B-658J,16-Jan-2026,PEK,07:57AM CST,WUH,09:56AM CST,Completed
B-658R,16-Jan-2026,XIY,07:44PM CST,PEK,09:31PM CST,Completed
B-658R,16-Jan-2026,PEK,04:01PM CST,XIY,06:08PM CST,Completed
B-658R,16-Jan-2026,XIY,12:44PM CST,PEK,02:42PM CST,Completed
B-658R,16-Jan-2026,PEK,08:29AM CST,XIY,10:32AM CST,Completed
B-658N,16-Jan-2026,N/A,03:11PM CST,N/A,N/A,Completed
B-658N,16-Jan-2026,PKX,07:08PM CST,CSX,09:39PM CST,Completed
B-658N,16-Jan-2026,CSX,02:53PM CST,PKX,05:04PM CST,Completed
B-658N,16-Jan-2026,PKX,11:19AM CST,CSX,01:57PM CST,Completed
B-658N,16-Jan-2026,CSX,07:25AM CST,PKX,09:31AM CST,Completed
B-658P,16-Jan-2026,NKG,07:07PM CST,CAN,09:37PM CST,Completed
B-658P,16-Jan-2026,NKG,11:25AM CST,CAN,02:11PM CST,Completed
B-658X,16-Jan-2026,XIY,09:13PM CST,CSX,11:09PM CST,Completed
B-658X,16-Jan-2026,CSX,05:57PM CST,XIY,07:28PM CST,Completed
B-658X,16-Jan-2026,NGB,11:16AM CST,CAN,01:52PM CST,Completed
B-658X,16-Jan-2026,CAN,08:14AM CST,NGB,10:21AM CST,Completed
B-658W,16-Jan-2026,PKX,07:26PM CST,CAN,11:02PM CST,Completed
B-658W,16-Jan-2026,CAN,03:13PM CST,PKX,06:06PM CST,Completed
B-658W,16-Jan-2026,XIY,11:10AM CST,CAN,02:09PM CST,Completed
B-659J,16-Jan-2026,HGH,07:56PM CST,PEK,10:06PM CST,Completed
B-659J,16-Jan-2026,PEK,04:47PM CST,HGH,06:36PM CST,Completed
B-659J,16-Jan-2026,CAN,11:46AM CST,PEK,02:30PM CST,Completed
B-659J,16-Jan-2026,PEK,07:14AM CST,CAN,10:20AM CST,Completed
B-659K,16-Jan-2026,XIY,06:32PM CST,PEK,08:31PM CST,Completed
B-659K,16-Jan-2026,PEK,02:58PM CST,XIY,04:54PM CST,Completed
B-659K,16-Jan-2026,XIY,11:22AM CST,PEK,01:14PM CST,Completed
B-659K,16-Jan-2026,PEK,07:03AM CST,XIY,09:03AM CST,Completed
