registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,08-Jan-2026,PEK,06:23PM CST,SHA,08:40PM CST,Completed
B-919A,08-Jan-2026,SHA,02:29PM CST,PEK,05:10PM CST,Completed
B-919A,08-Jan-2026,WUH,11:49AM CST,SHA,01:20PM CST,Completed
B-919A,08-Jan-2026,SHA,09:06AM CST,WUH,11:00AM CST,Completed
B-919C,08-Jan-2026,XMN,05:49PM CST,SHA,07:35PM CST,Completed
B-919C,08-Jan-2026,SHA,02:51PM CST,XMN,04:43PM CST,Completed
B-919D,08-Jan-2026,PKX,07:50PM CST,XIY,09:47PM CST,Completed
B-919D,08-Jan-2026,XIY,03:57PM CST,PKX,06:02PM CST,Completed
B-919D,08-Jan-2026,CAN,10:58AM CST,XIY,01:59PM CST,Completed
B-919D,08-Jan-2026,XIY,06:46AM CST,CAN,10:01AM CST,Completed
B-919E,08-Jan-2026,SHA,08:31PM CST,XIY,11:08PM CST,Completed
B-919E,08-Jan-2026,XIY,04:52PM CST,SHA,07:07PM CST,Completed
B-919E,08-Jan-2026,SHA,12:15PM CST,XIY,02:55PM CST,Completed
B-919E,08-Jan-2026,XIY,08:55AM CST,SHA,11:09AM CST,Completed
B-919F,08-Jan-2026,XMN,01:22PM CST,TFU,04:27PM CST,Completed
B-919F,08-Jan-2026,TFU,09:57AM CST,XMN,12:25PM CST,Completed
B-919G,08-Jan-2026,CKG,07:56PM CST,SHA,10:07PM CST,Completed
B-919G,08-Jan-2026,SHA,03:26PM CST,CKG,06:40PM CST,Completed
B-919G,08-Jan-2026,TYN,12:15PM CST,SHA,02:28PM CST,Completed
B-919G,08-Jan-2026,SHA,09:01AM CST,TYN,11:31AM CST,Completed
B-919H,08-Jan-2026,PKX,07:04PM CST,SHA,09:14PM CST,Completed
B-919H,08-Jan-2026,SHA,03:33PM CST,PKX,05:55PM CST,Completed
B-919H,08-Jan-2026,HKG,11:54AM HKT,SHA,02:11PM CST,Completed
B-919H,08-Jan-2026,SHA,07:49AM CST,HKG,10:31AM HKT,Completed
B-657S,08-Jan-2026,TFU,07:20PM CST,SHA,09:32PM CST,Completed
B-657S,08-Jan-2026,SHA,02:38PM CST,TFU,06:15PM CST,Completed
B-657S,08-Jan-2026,XMN,10:45AM CST,SHA,12:45PM CST,Completed
B-657S,08-Jan-2026,SHA,08:02AM CST,XMN,09:49AM CST,Completed
B-657T,08-Jan-2026,CKG,09:34PM CST,SHA,11:34PM CST,Completed
B-657T,08-Jan-2026,SHA,05:13PM CST,CKG,08:36PM CST,Completed
B-657T,08-Jan-2026,XIY,01:00PM CST,SHA,03:13PM CST,Completed
B-657T,08-Jan-2026,SHA,09:23AM CST,XIY,12:04PM CST,Completed
B-658E,08-Jan-2026,CAN,09:26PM CST,SHA,11:45PM CST,Completed
B-658E,08-Jan-2026,SHA,05:24PM CST,CAN,08:08PM CST,Completed
B-658E,08-Jan-2026,CKG,01:50PM CST,SHA,04:05PM CST,Completed
B-658E,08-Jan-2026,SHA,09:37AM CST,CKG,12:47PM CST,Completed
B-658U,08-Jan-2026,SHA,08:17PM CST,TFU,11:46PM CST,Completed
B-658U,08-Jan-2026,TFU,04:50PM CST,SHA,07:11PM CST,Completed
B-658U,08-Jan-2026,SHA,12:15PM CST,TFU,03:50PM CST,Completed
B-658U,08-Jan-2026,TFU,08:56AM CST,SHA,11:12AM CST,Completed
B-658V,08-Jan-2026,PEK,06:48PM CST,SHA,09:03PM CST,Completed
B-658V,08-Jan-2026,SHA,02:59PM CST,PEK,05:21PM CST,Completed
B-658V,08-Jan-2026,XIY,11:49AM CST,SHA,02:09PM CST,Completed
B-658V,08-Jan-2026,SHA,08:10AM CST,XIY,10:54AM CST,Completed
B-659Z,08-Jan-2026,XMN,11:42AM CST,SHA,01:25PM CST,Completed
B-659Z,08-Jan-2026,SHA,08:53AM CST,XMN,10:37AM CST,Completed
B-919Y,08-Jan-2026,HKG,12:54PM HKT,PEK,04:10PM CST,Completed
B-919Y,08-Jan-2026,PEK,08:18AM CST,HKG,11:35AM HKT,Completed
B-919Z,08-Jan-2026,SHA,08:36PM CST,PEK,10:36PM CST,Completed
B-919Z,08-Jan-2026,PEK,04:38PM CST,SHA,06:31PM CST,Completed
B-919Z,08-Jan-2026,CTU,11:50AM CST,PEK,02:14PM CST,Completed
B-919Z,08-Jan-2026,PEK,07:42AM CST,CTU,10:22AM CST,Completed
B-919J,08-Jan-2026,SHA,03:44PM CST,CAN,06:16PM CST,Completed
B-919J,08-Jan-2026,CAN,11:56AM CST,SHA,02:05PM CST,Completed
B-919J,08-Jan-2026,N/A,01:06AM CST,N/A,03:08AM CST,Completed
B-657J,08-Jan-2026,PKX,07:22PM CST,CAN,10:40PM CST,Completed
B-657J,08-Jan-2026,CAN,02:58PM CST,PKX,06:12PM CST,Completed
B-657J,08-Jan-2026,NGB,11:21AM CST,CAN,01:53PM CST,Completed
B-657J,08-Jan-2026,CAN,08:19AM CST,NGB,10:29AM CST,Completed
B-657X,08-Jan-2026,NGB,05:34PM CST,CAN,08:21PM CST,Completed
B-657X,08-Jan-2026,CAN,02:34PM CST,NGB,04:38PM CST,Completed
B-657X,08-Jan-2026,N/A,12:17PM CST,N/A,12:48PM CST,Completed
B-657X,08-Jan-2026,CSX,11:58AM CST,CAN,01:37PM CST,Completed
B-657X,08-Jan-2026,CAN,08:55AM CST,CSX,10:15AM CST,Completed
B-658H,08-Jan-2026,CKG,07:34PM CST,PEK,09:39PM CST,Completed
B-658H,08-Jan-2026,PEK,03:20PM CST,CKG,06:02PM CST,Completed
B-658H,08-Jan-2026,WUH,11:38AM CST,PEK,01:41PM CST,Completed
B-658H,08-Jan-2026,PEK,08:13AM CST,WUH,10:07AM CST,Completed
B-658R,08-Jan-2026,XIY,06:21PM CST,PEK,08:14PM CST,Completed
B-658R,08-Jan-2026,PEK,02:52PM CST,XIY,04:52PM CST,Completed
B-658R,08-Jan-2026,XIY,11:04AM CST,PEK,12:49PM CST,Completed
B-658R,08-Jan-2026,PEK,07:03AM CST,XIY,09:01AM CST,Completed
