registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,06-Mar-2026,ZUH,12:39PM CST,N/A,N/A,Completed
B-919A,06-Mar-2026,XIY,07:20PM CST,SHA,09:42PM CST,Completed
B-919A,06-Mar-2026,SHA,03:26PM CST,XIY,06:12PM CST,Completed
B-919A,06-Mar-2026,ZUH,12:26PM CST,SHA,02:33PM CST,Completed
B-919A,06-Mar-2026,SHA,08:35AM CST,ZUH,11:26AM CST,Completed
B-919C,06-Mar-2026,PEK,06:25PM CST,SHA,08:36PM CST,Completed
B-919C,06-Mar-2026,SHA,02:32PM CST,PEK,04:46PM CST,Completed
B-919C,06-Mar-2026,WUH,11:53AM CST,SHA,01:30PM CST,Completed
B-919C,06-Mar-2026,SHA,08:48AM CST,WUH,10:41AM CST,Completed
B-919D,06-Mar-2026,TFU,07:25PM CST,SHA,09:55PM CST,Completed
B-919D,06-Mar-2026,SHA,02:20PM CST,TFU,05:34PM CST,Completed
B-919D,06-Mar-2026,XMN,10:33AM CST,SHA,12:21PM CST,Completed
B-919D,06-Mar-2026,SHA,07:47AM CST,XMN,09:31AM CST,Completed
B-919E,06-Mar-2026,XMN,07:34PM CST,TFU,10:53PM CST,Completed
B-919E,06-Mar-2026,TFU,03:56PM CST,XMN,06:41PM CST,Completed
B-919E,06-Mar-2026,XMN,11:42AM CST,TFU,02:51PM CST,Completed
B-919E,06-Mar-2026,TFU,08:00AM CST,XMN,10:41AM CST,Completed
B-919F,06-Mar-2026,SHA,07:46PM CST,XIY,10:22PM CST,Completed
B-919F,06-Mar-2026,XIY,04:02PM CST,SHA,06:40PM CST,Completed
B-919F,06-Mar-2026,PVG,11:49AM CST,XIY,02:40PM CST,Completed
B-919F,06-Mar-2026,XIY,07:52AM CST,PVG,10:15AM CST,Completed
B-919G,06-Mar-2026,SHA,08:39PM CST,TFU,11:47PM CST,Completed
B-919G,06-Mar-2026,TFU,05:00PM CST,SHA,07:45PM CST,Completed
B-919G,06-Mar-2026,SHA,12:16PM CST,TFU,03:32PM CST,Completed
B-919H,06-Mar-2026,CKG,09:26PM CST,SHA,11:42PM CST,Completed
B-919H,06-Mar-2026,SHA,05:21PM CST,CKG,08:20PM CST,Completed
B-919H,06-Mar-2026,XIY,12:59PM CST,SHA,03:25PM CST,Completed
B-919H,06-Mar-2026,SHA,09:27AM CST,XIY,12:12PM CST,Completed
B-657S,06-Mar-2026,XIY,08:52PM CST,SHA,11:12PM CST,Completed
B-657S,06-Mar-2026,SHA,05:06PM CST,XIY,07:48PM CST,Completed
B-657S,06-Mar-2026,TYN,12:05PM CST,SHA,02:36PM CST,Completed
B-657S,06-Mar-2026,SHA,08:44AM CST,TYN,11:22AM CST,Completed
B-657T,06-Mar-2026,XMN,05:50PM CST,SHA,07:34PM CST,Completed
B-657T,06-Mar-2026,SHA,03:00PM CST,XMN,04:44PM CST,Completed
B-657T,06-Mar-2026,XMN,11:51AM CST,SHA,01:53PM CST,Completed
B-657T,06-Mar-2026,SHA,09:03AM CST,XMN,10:53AM CST,Completed
B-658U,06-Mar-2026,CAN,09:24PM CST,SHA,11:30PM CST,Completed
B-658U,06-Mar-2026,SHA,05:35PM CST,CAN,08:10PM CST,Completed
B-658U,06-Mar-2026,CKG,01:45PM CST,SHA,04:09PM CST,Completed
B-658U,06-Mar-2026,SHA,09:45AM CST,CKG,12:55PM CST,Completed
B-658V,06-Mar-2026,SHA,10:57PM CST,XIY,01:25AM CST (+1),Completed
B-658V,06-Mar-2026,PKX,07:06PM CST,SHA,09:17PM CST,Completed
B-658V,06-Mar-2026,SHA,03:24PM CST,PKX,05:35PM CST,Completed
B-658V,06-Mar-2026,XIY,11:56AM CST,SHA,02:31PM CST,Completed
B-658V,06-Mar-2026,SHA,08:24AM CST,XIY,11:14AM CST,Completed
B-659Z,06-Mar-2026,SHA,08:24PM CST,XIY,10:59PM CST,Completed
B-659Z,06-Mar-2026,XIY,05:01PM CST,SHA,07:30PM CST,Completed
B-659Z,06-Mar-2026,SHA,12:20PM CST,XIY,03:00PM CST,Completed
B-659Z,06-Mar-2026,XIY,08:46AM CST,SHA,11:08AM CST,Completed
B-65A0,06-Mar-2026,CKG,07:46PM CST,SHA,10:10PM CST,Completed
B-65A0,06-Mar-2026,SHA,03:28PM CST,CKG,06:32PM CST,Completed
B-65A0,06-Mar-2026,HKG,11:53AM HKT,SHA,02:00PM CST,Completed
B-65A0,06-Mar-2026,SHA,07:52AM CST,HKG,10:47AM HKT,Completed
B-919X,06-Mar-2026,XIY,06:27PM CST,PEK,08:28PM CST,Completed
B-919X,06-Mar-2026,PEK,03:00PM CST,XIY,04:53PM CST,Completed
B-919X,06-Mar-2026,XIY,11:22AM CST,PEK,01:16PM CST,Completed
B-919X,06-Mar-2026,PEK,07:07AM CST,XIY,09:05AM CST,Completed
B-919Z,06-Mar-2026,WUH,09:18PM CST,PEK,11:02PM CST,Completed
B-919Z,06-Mar-2026,PEK,06:16PM CST,WUH,08:06PM CST,Completed
B-919Z,06-Mar-2026,HKG,01:12PM HKT,PEK,04:29PM CST,Completed
B-919Z,06-Mar-2026,PEK,08:15AM CST,HKG,11:37AM HKT,Completed
B-919J,06-Mar-2026,NKG,07:06PM CST,CAN,09:30PM CST,Completed
B-919J,06-Mar-2026,CAN,03:37PM CST,NKG,05:49PM CST,Completed
B-919J,06-Mar-2026,NKG,11:35AM CST,CAN,02:01PM CST,Completed
B-919J,06-Mar-2026,CAN,08:08AM CST,NKG,10:24AM CST,Completed
B-657X,06-Mar-2026,NGB,05:41PM CST,CAN,07:49PM CST,Completed
B-657X,06-Mar-2026,CAN,02:34PM CST,NGB,05:32PM CST,Completed
B-657X,06-Mar-2026,NGB,11:05AM CST,CAN,01:36PM CST,Completed
B-657X,06-Mar-2026,CAN,08:07AM CST,NGB,10:22AM CST,Completed
B-658H,06-Mar-2026,XIY,12:35PM CST,PEK,02:33PM CST,Completed
B-658H,06-Mar-2026,PEK,08:37AM CST,XIY,10:44AM CST,Completed
B-658J,06-Mar-2026,CSX,07:40PM CST,PEK,09:54PM CST,Completed
B-658J,06-Mar-2026,PEK,03:52PM CST,CSX,06:06PM CST,Completed
B-658J,06-Mar-2026,CKG,12:02PM CST,PEK,02:38PM CST,Completed
B-658J,06-Mar-2026,PEK,08:01AM CST,CKG,10:27AM CST,Completed
B-658Q,06-Mar-2026,CTU,08:35PM CST,PEK,11:01PM CST,Completed
B-658Q,06-Mar-2026,PEK,04:01PM CST,CTU,06:33PM CST,Completed
B-658Q,06-Mar-2026,CTU,11:54AM CST,PEK,02:15PM CST,Completed
B-658Q,06-Mar-2026,PEK,07:32AM CST,CTU,10:07AM CST,Completed
B-658R,06-Mar-2026,PEK,03:15PM CST,N/A,N/A,Completed
B-658R,06-Mar-2026,CKG,07:16PM CST,PEK,09:36PM CST,Completed
B-658R,06-Mar-2026,PEK,03:16PM CST,CKG,05:42PM CST,Completed
B-658N,06-Mar-2026,PKX,07:17PM CST,CSX,09:38PM CST,Completed
B-658N,06-Mar-2026,CSX,02:52PM CST,PKX,05:08PM CST,Completed
B-658N,06-Mar-2026,PKX,11:08AM CST,CSX,01:36PM CST,Completed
B-658N,06-Mar-2026,CSX,07:22AM CST,PKX,09:32AM CST,Completed
B-658P,06-Mar-2026,HGH,08:40PM CST,CAN,11:00PM CST,Completed
B-658P,06-Mar-2026,CAN,05:06PM CST,HGH,06:57PM CST,Completed
B-658P,06-Mar-2026,NKG,01:29PM CST,CAN,04:02PM CST,Completed
B-658P,06-Mar-2026,CAN,10:09AM CST,NKG,12:27PM CST,Completed
B-658X,06-Mar-2026,PVG,10:03PM CST,CSX,12:02AM CST (+1),Completed
B-658X,06-Mar-2026,CSX,06:27PM CST,PVG,08:14PM CST,Completed
B-658X,06-Mar-2026,CAN,03:08PM CST,CSX,04:43PM CST,Completed
B-658X,06-Mar-2026,XIY,11:19AM CST,CAN,02:09PM CST,Completed
B-658X,06-Mar-2026,CAN,07:14AM CST,XIY,10:00AM CST,Completed
B-658Y,06-Mar-2026,WUH,02:05PM CST,CAN,03:54PM CST,Completed
B-658Y,06-Mar-2026,CAN,10:54AM CST,WUH,12:38PM CST,Completed
B-658Y,06-Mar-2026,CSX,07:52AM CST,CAN,09:36AM CST,Completed
B-659K,06-Mar-2026,CSX,08:44PM CST,PEK,10:53PM CST,Completed
B-659K,06-Mar-2026,PEK,05:10PM CST,CSX,07:16PM CST,Completed
B-659K,06-Mar-2026,CKG,01:24PM CST,PEK,03:35PM CST,Completed
B-659K,06-Mar-2026,PEK,09:11AM CST,CKG,11:37AM CST,Completed
