registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,08-Mar-2026,CKG,07:47PM CST,SHA,09:57PM CST,Completed
B-919A,08-Mar-2026,SHA,03:25PM CST,CKG,06:16PM CST,Completed
B-919A,08-Mar-2026,HKG,11:56AM HKT,SHA,02:14PM CST,Completed
B-919A,08-Mar-2026,SHA,07:54AM CST,HKG,10:34AM HKT,Completed
B-919C,08-Mar-2026,TFU,04:56PM CST,SHA,07:27PM CST,Completed
B-919C,08-Mar-2026,SHA,12:29PM CST,TFU,03:48PM CST,Completed
B-919D,08-Mar-2026,XIY,07:19PM CST,SHA,09:34PM CST,Completed
B-919D,08-Mar-2026,SHA,03:32PM CST,XIY,06:17PM CST,Completed
B-919D,08-Mar-2026,ZUH,12:22PM CST,SHA,02:39PM CST,Completed
B-919D,08-Mar-2026,SHA,08:11AM CST,ZUH,10:51AM CST,Completed
B-919E,08-Mar-2026,PKX,07:06PM CST,SHA,09:01PM CST,Completed
B-919E,08-Mar-2026,SHA,03:22PM CST,PKX,05:38PM CST,Completed
B-919E,08-Mar-2026,XIY,11:56AM CST,SHA,02:17PM CST,Completed
B-919E,08-Mar-2026,SHA,08:06AM CST,XIY,10:47AM CST,Completed
B-919F,08-Mar-2026,SHA,08:21PM CST,XIY,11:00PM CST,Completed
B-919F,08-Mar-2026,N/A,07:03PM CST,N/A,07:03PM CST,Completed
B-919F,08-Mar-2026,SHA,12:20PM CST,XIY,03:02PM CST,Completed
B-919G,08-Mar-2026,XMN,07:34PM CST,TFU,10:42PM CST,Completed
B-919G,08-Mar-2026,TFU,03:52PM CST,XMN,06:45PM CST,Completed
B-919G,08-Mar-2026,XMN,11:44AM CST,TFU,02:53PM CST,Completed
B-919G,08-Mar-2026,TFU,08:16AM CST,XMN,10:45AM CST,Completed
B-657S,08-Mar-2026,PEK,06:19PM CST,SHA,08:29PM CST,Completed
B-657S,08-Mar-2026,SHA,02:17PM CST,PEK,04:37PM CST,Completed
