registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919C,24-Feb-2026,XIY,08:54PM CST,SHA,11:20PM CST,Completed
B-919C,24-Feb-2026,SHA,05:24PM CST,XIY,08:01PM CST,Completed
B-919C,24-Feb-2026,CKG,01:46PM CST,SHA,04:02PM CST,Completed
B-919C,24-Feb-2026,SHA,09:44AM CST,CKG,12:54PM CST,Completed
B-919D,24-Feb-2026,XMN,07:38PM CST,TFU,10:43PM CST,Completed
B-919D,24-Feb-2026,TFU,04:10PM CST,XMN,06:44PM CST,Completed
B-919D,24-Feb-2026,XMN,11:51AM CST,TFU,03:08PM CST,Completed
B-919D,24-Feb-2026,TFU,08:15AM CST,XMN,10:54AM CST,Completed
B-919F,24-Feb-2026,CAN,06:36PM CST,SHA,08:51PM CST,Completed
B-919F,24-Feb-2026,N/A,02:40PM CST,N/A,02:46PM CST,Completed
B-919F,24-Feb-2026,SHA,02:20PM CST,CAN,04:43PM CST,Completed
B-919F,24-Feb-2026,PEK,10:48AM CST,SHA,01:12PM CST,Completed
B-919F,24-Feb-2026,SHA,06:58AM CST,PEK,09:09AM CST,Completed
B-919G,24-Feb-2026,SHA,09:00PM CST,XIY,11:39PM CST,Completed
B-919G,24-Feb-2026,XIY,05:33PM CST,SHA,08:16PM CST,Completed
B-919G,24-Feb-2026,SHA,01:28PM CST,XIY,03:57PM CST,Completed
B-919G,24-Feb-2026,XIY,09:57AM CST,SHA,12:24PM CST,Completed
B-919H,24-Feb-2026,XMN,05:57PM CST,SHA,07:44PM CST,Completed
B-919H,24-Feb-2026,SHA,03:13PM CST,XMN,04:59PM CST,Completed
B-919H,24-Feb-2026,TYN,12:06PM CST,SHA,02:30PM CST,Completed
B-919H,24-Feb-2026,SHA,09:00AM CST,TYN,11:20AM CST,Completed
B-657S,24-Feb-2026,ZUH,08:25PM CST,SHA,10:39PM CST,Completed
B-657S,24-Feb-2026,SHA,04:48PM CST,ZUH,07:29PM CST,Completed
B-657S,24-Feb-2026,XIY,01:00PM CST,SHA,03:18PM CST,Completed
B-657S,24-Feb-2026,SHA,09:18AM CST,XIY,12:05PM CST,Completed
B-657T,24-Feb-2026,CKG,08:02PM CST,SHA,10:22PM CST,Completed
B-657T,24-Feb-2026,SHA,03:29PM CST,CKG,06:29PM CST,Completed
B-657T,24-Feb-2026,HKG,11:57AM HKT,SHA,02:12PM CST,Completed
B-657T,24-Feb-2026,SHA,07:49AM CST,HKG,10:32AM HKT,Completed
B-658E,24-Feb-2026,PEK,06:21PM CST,SHA,08:42PM CST,Completed
B-658E,24-Feb-2026,SHA,02:36PM CST,PEK,05:03PM CST,Completed
B-658E,24-Feb-2026,WUH,11:49AM CST,SHA,01:36PM CST,Completed
B-658E,24-Feb-2026,SHA,09:12AM CST,WUH,11:04AM CST,Completed
B-658U,24-Feb-2026,XIY,07:32PM CST,SHA,10:00PM CST,Completed
B-658U,24-Feb-2026,SHA,03:21PM CST,XIY,05:57PM CST,Completed
B-658U,24-Feb-2026,ZUH,11:59AM CST,SHA,02:03PM CST,Completed
B-658U,24-Feb-2026,SHA,08:22AM CST,ZUH,11:01AM CST,Completed
B-658V,24-Feb-2026,SHA,08:16PM CST,TFU,11:49PM CST,Completed
