registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,21-Jan-2026,CKG,07:48PM CST,SHA,10:04PM CST,Completed
B-919A,21-Jan-2026,SHA,03:25PM CST,CKG,06:44PM CST,Completed
B-919A,21-Jan-2026,TYN,12:03PM CST,SHA,02:21PM CST,Completed
B-919A,21-Jan-2026,SHA,08:53AM CST,TYN,11:21AM CST,Completed
B-919D,21-Jan-2026,TFU,07:23PM CST,SHA,09:49PM CST,Completed
B-919D,21-Jan-2026,SHA,02:23PM CST,TFU,05:43PM CST,Completed
B-919F,21-Jan-2026,PEK,06:19PM CST,SHA,08:34PM CST,Completed
B-919F,21-Jan-2026,SHA,02:45PM CST,PEK,05:08PM CST,Completed
B-919F,21-Jan-2026,WUH,12:01PM CST,SHA,01:39PM CST,Completed
B-919F,21-Jan-2026,SHA,09:06AM CST,WUH,11:04AM CST,Completed
B-919H,21-Jan-2026,XMN,07:38PM CST,TFU,10:53PM CST,Completed
B-919H,21-Jan-2026,TFU,04:05PM CST,XMN,06:39PM CST,Completed
B-919H,21-Jan-2026,XMN,12:01PM CST,TFU,03:10PM CST,Completed
B-919H,21-Jan-2026,TFU,08:16AM CST,XMN,11:07AM CST,Completed
B-657S,21-Jan-2026,CAN,09:24PM CST,SHA,11:32PM CST,Completed
B-657S,21-Jan-2026,SHA,05:32PM CST,CAN,08:06PM CST,Completed
B-657S,21-Jan-2026,CKG,01:52PM CST,SHA,04:04PM CST,Completed
B-657S,21-Jan-2026,SHA,09:41AM CST,CKG,01:00PM CST,Completed
B-657T,21-Jan-2026,SHA,07:54PM CST,XIY,10:32PM CST,Completed
B-657T,21-Jan-2026,XIY,04:04PM CST,SHA,06:29PM CST,Completed
B-657T,21-Jan-2026,PVG,12:07PM CST,XIY,03:15PM CST,Completed
B-657T,21-Jan-2026,XIY,07:50AM CST,PVG,10:17AM CST,Completed
B-658E,21-Jan-2026,TFU,08:18PM CST,SHA,10:44PM CST,Completed
B-658E,21-Jan-2026,SHA,03:24PM CST,TFU,06:46PM CST,Completed
B-658E,21-Jan-2026,HKG,11:56AM HKT,SHA,02:08PM CST,Completed
B-658E,21-Jan-2026,SHA,07:57AM CST,HKG,10:43AM HKT,Completed
B-658U,21-Jan-2026,XMN,05:54PM CST,SHA,07:38PM CST,Completed
B-658U,21-Jan-2026,SHA,02:58PM CST,XMN,04:51PM CST,Completed
B-658U,21-Jan-2026,XMN,11:50AM CST,SHA,01:49PM CST,Completed
B-658U,21-Jan-2026,SHA,08:45AM CST,XMN,10:30AM CST,Completed
B-658V,21-Jan-2026,SHA,08:19PM CST,TFU,11:47PM CST,Completed
B-658V,21-Jan-2026,TFU,04:51PM CST,SHA,07:20PM CST,Completed
B-658V,21-Jan-2026,SHA,12:13PM CST,TFU,03:42PM CST,Completed
B-658V,21-Jan-2026,TFU,08:45AM CST,SHA,11:07AM CST,Completed
B-659Z,21-Jan-2026,PKX,07:05PM CST,SHA,09:14PM CST,Completed
B-659Z,21-Jan-2026,SHA,03:37PM CST,PKX,05:50PM CST,Completed
B-659Z,21-Jan-2026,XIY,12:09PM CST,SHA,02:32PM CST,Completed
B-659Z,21-Jan-2026,SHA,08:22AM CST,XIY,11:21AM CST,Completed
B-65A0,21-Jan-2026,CKG,09:22PM CST,SHA,11:43PM CST,Completed
B-65A0,21-Jan-2026,SHA,05:14PM CST,CKG,08:28PM CST,Completed
B-65A0,21-Jan-2026,TFU,12:22PM CST,SHA,02:47PM CST,Completed
