registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,27-Feb-2026,CKG,08:02PM CST,SHA,10:16PM CST,Completed
B-919A,27-Feb-2026,SHA,03:39PM CST,CKG,06:34PM CST,Completed
B-919A,27-Feb-2026,TYN,12:07PM CST,SHA,02:25PM CST,Completed
B-919A,27-Feb-2026,SHA,09:00AM CST,TYN,11:21AM CST,Completed
B-919C,27-Feb-2026,SHA,10:51PM CST,XIY,01:24AM CST (+1),Completed
B-919C,27-Feb-2026,XMN,05:52PM CST,SHA,07:39PM CST,Completed
B-919C,27-Feb-2026,SHA,02:57PM CST,XMN,04:52PM CST,Completed
B-919C,27-Feb-2026,XIY,11:39AM CST,SHA,02:09PM CST,Completed
B-919C,27-Feb-2026,SHA,08:10AM CST,XIY,10:47AM CST,Completed
B-919D,27-Feb-2026,PKX,07:10PM CST,SHA,09:17PM CST,Completed
B-919D,27-Feb-2026,SHA,03:33PM CST,PKX,05:38PM CST,Completed
B-919D,27-Feb-2026,XMN,12:05PM CST,SHA,01:57PM CST,Completed
B-919D,27-Feb-2026,TFU,08:14AM CST,XMN,11:12AM CST,Completed
B-919E,27-Feb-2026,XMN,08:16PM CST,TFU,11:22PM CST,Completed
B-919E,27-Feb-2026,TFU,04:33PM CST,XMN,07:10PM CST,Completed
B-919E,27-Feb-2026,XMN,12:15PM CST,TFU,03:37PM CST,Completed
B-919E,27-Feb-2026,SHA,09:13AM CST,XMN,11:06AM CST,Completed
B-919G,27-Feb-2026,N/A,06:43PM CST,N/A,N/A,Completed
B-919G,27-Feb-2026,PEK,06:21PM CST,SHA,08:58PM CST,Completed
B-919G,27-Feb-2026,SHA,02:39PM CST,PEK,04:48PM CST,Completed
B-919G,27-Feb-2026,WUH,12:01PM CST,SHA,01:41PM CST,Completed
B-919G,27-Feb-2026,SHA,09:24AM CST,WUH,11:20AM CST,Completed
B-919G,27-Feb-2026,XIY,06:17AM CST,SHA,08:31AM CST,Completed
B-919H,27-Feb-2026,SHA,08:34PM CST,TFU,11:47PM CST,Completed
B-919H,27-Feb-2026,TFU,05:01PM CST,SHA,07:40PM CST,Completed
B-919H,27-Feb-2026,SHA,12:37PM CST,TFU,04:02PM CST,Completed
B-919H,27-Feb-2026,TFU,08:54AM CST,SHA,11:34AM CST,Completed
B-657S,27-Feb-2026,PKX,09:28PM CST,XIY,11:32PM CST,Completed
B-657S,27-Feb-2026,XIY,06:14PM CST,PKX,08:14PM CST,Completed
B-657S,27-Feb-2026,SHA,02:49PM CST,XIY,05:27PM CST,Completed
B-657S,27-Feb-2026,WUH,10:27AM CST,SHA,12:03PM CST,Completed
B-657S,27-Feb-2026,SHA,07:26AM CST,WUH,09:07AM CST,Completed
B-657T,27-Feb-2026,XIY,07:20PM CST,SHA,09:39PM CST,Completed
B-657T,27-Feb-2026,SHA,03:16PM CST,XIY,05:58PM CST,Completed
B-657T,27-Feb-2026,ZUH,11:55AM CST,SHA,02:11PM CST,Completed
B-657T,27-Feb-2026,SHA,08:20AM CST,ZUH,11:02AM CST,Completed
B-658E,27-Feb-2026,CAN,06:23PM CST,SHA,08:44PM CST,Completed
B-658E,27-Feb-2026,SHA,02:22PM CST,CAN,04:42PM CST,Completed
