registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,04-Mar-2026,XIY,07:17PM CST,SHA,09:29PM CST,Completed
B-919A,04-Mar-2026,SHA,03:17PM CST,XIY,06:02PM CST,Completed
B-919A,04-Mar-2026,ZUH,12:00PM CST,SHA,02:04PM CST,Completed
B-919A,04-Mar-2026,SHA,08:16AM CST,ZUH,11:06AM CST,Completed
B-919C,04-Mar-2026,XIY,08:48PM CST,SHA,11:08PM CST,Completed
B-919C,04-Mar-2026,SHA,04:59PM CST,XIY,07:42PM CST,Completed
B-919C,04-Mar-2026,TYN,12:13PM CST,SHA,02:25PM CST,Completed
B-919C,04-Mar-2026,SHA,09:02AM CST,TYN,11:30AM CST,Completed
B-919D,04-Mar-2026,TFU,04:54PM CST,SHA,07:23PM CST,Completed
B-919D,04-Mar-2026,SHA,12:26PM CST,TFU,03:36PM CST,Completed
B-919E,04-Mar-2026,XMN,10:44PM CST,TFU,01:55AM CST (+1),Completed
B-919E,04-Mar-2026,TFU,07:08PM CST,XMN,09:56PM CST,Completed
B-919E,04-Mar-2026,XMN,02:20PM CST,TFU,05:25PM CST,Completed
B-919E,04-Mar-2026,TFU,10:56AM CST,XMN,01:32PM CST,Completed
B-919F,04-Mar-2026,N/A,08:42PM CST,N/A,08:50PM CST,Completed
B-919F,04-Mar-2026,XIY,04:54PM CST,SHA,07:20PM CST,Completed
B-919F,04-Mar-2026,SHA,12:29PM CST,XIY,03:06PM CST,Completed
B-919F,04-Mar-2026,XIY,08:54AM CST,SHA,11:24AM CST,Completed
B-919G,04-Mar-2026,PKX,07:04PM CST,SHA,09:31PM CST,Completed
B-919G,04-Mar-2026,SHA,03:29PM CST,PKX,05:34PM CST,Completed
B-919G,04-Mar-2026,XIY,11:57AM CST,SHA,02:22PM CST,Completed
B-919G,04-Mar-2026,SHA,08:11AM CST,XIY,10:48AM CST,Completed
B-919H,04-Mar-2026,XMN,05:51PM CST,SHA,07:31PM CST,Completed
B-919H,04-Mar-2026,SHA,02:45PM CST,XMN,04:36PM CST,Completed
B-919H,04-Mar-2026,XMN,11:50AM CST,SHA,01:37PM CST,Completed
B-919H,04-Mar-2026,SHA,08:53AM CST,XMN,10:48AM CST,Completed
B-657S,04-Mar-2026,CAN,09:25PM CST,SHA,11:51PM CST,Completed
B-657S,04-Mar-2026,N/A,05:51PM CST,N/A,06:25PM CST,Completed
B-657S,04-Mar-2026,SHA,05:20PM CST,CAN,08:01PM CST,Completed
B-657S,04-Mar-2026,CKG,01:43PM CST,SHA,04:06PM CST,Completed
B-657S,04-Mar-2026,SHA,09:32AM CST,CKG,12:23PM CST,Completed
B-657T,04-Mar-2026,PEK,06:29PM CST,SHA,09:10PM CST,Completed
B-657T,04-Mar-2026,SHA,02:37PM CST,PEK,04:54PM CST,Completed
B-657T,04-Mar-2026,WUH,11:54AM CST,SHA,01:33PM CST,Completed
B-657T,04-Mar-2026,SHA,08:51AM CST,WUH,10:32AM CST,Completed
B-658E,04-Mar-2026,TFU,07:20PM CST,SHA,09:58PM CST,Completed
B-658E,04-Mar-2026,SHA,02:29PM CST,TFU,05:52PM CST,Completed
B-658E,04-Mar-2026,XMN,10:41AM CST,SHA,12:25PM CST,Completed
B-658E,04-Mar-2026,SHA,07:54AM CST,XMN,09:42AM CST,Completed
B-658U,04-Mar-2026,CKG,07:50PM CST,SHA,10:18PM CST,Completed
B-658U,04-Mar-2026,SHA,03:27PM CST,CKG,06:28PM CST,Completed
B-658U,04-Mar-2026,HKG,11:52AM HKT,SHA,02:05PM CST,Completed
B-658U,04-Mar-2026,SHA,07:50AM CST,HKG,10:33AM HKT,Completed
B-659Z,04-Mar-2026,PKX,09:25PM CST,XIY,12:02AM CST (+1),Completed
B-659Z,04-Mar-2026,XIY,05:51PM CST,PKX,07:50PM CST,Completed
B-659Z,04-Mar-2026,SHA,02:13PM CST,XIY,05:06PM CST,Completed
B-659Z,04-Mar-2026,XIY,10:56AM CST,SHA,01:19PM CST,Completed
B-65A0,04-Mar-2026,ZUH,08:23PM CST,SHA,10:21PM CST,Completed
B-65A0,04-Mar-2026,SHA,04:38PM CST,ZUH,07:21PM CST,Completed
B-65A0,04-Mar-2026,XIY,12:51PM CST,SHA,03:19PM CST,Completed
B-65A0,04-Mar-2026,SHA,09:18AM CST,XIY,11:52AM CST,Completed
B-919X,04-Mar-2026,CSX,09:45PM CST,PEK,11:45PM CST,Completed
B-919X,04-Mar-2026,PEK,06:22PM CST,CSX,08:37PM CST,Completed
B-919X,04-Mar-2026,HGH,01:02PM CST,PEK,03:29PM CST,Completed
B-919X,04-Mar-2026,PEK,09:54AM CST,HGH,11:52AM CST,Completed
B-919Z,04-Mar-2026,XIY,06:37PM CST,PEK,08:26PM CST,Completed
B-919Z,04-Mar-2026,PEK,03:25PM CST,(?),03:55PM CST (?),Completed
B-919Z,04-Mar-2026,XIY,11:08AM CST,PEK,12:53PM CST,Completed
B-919Z,04-Mar-2026,PEK,07:14AM CST,XIY,09:18AM CST,Completed
B-919J,04-Mar-2026,WUH,07:49PM CST,CAN,10:01PM CST,Completed
B-919J,04-Mar-2026,CAN,04:54PM CST,WUH,06:29PM CST,Completed
B-919J,04-Mar-2026,NKG,01:29PM CST,CAN,04:09PM CST,Completed
B-919J,04-Mar-2026,CAN,10:10AM CST,NKG,12:21PM CST,Completed
B-657J,04-Mar-2026,CAN,10:53PM CST,PVG,12:58AM CST (+1),Completed
B-657J,04-Mar-2026,HGH,03:24PM CST,CAN,05:52PM CST,Completed
B-657J,04-Mar-2026,CAN,12:06PM CST,HGH,02:13PM CST,Completed
B-657X,04-Mar-2026,PVG,09:50PM CST,CSX,11:47PM CST,Completed
B-657X,04-Mar-2026,CSX,06:22PM CST,PVG,08:10PM CST,Completed
B-657X,04-Mar-2026,NGB,11:05AM CST,CAN,01:26PM CST,Completed
B-657X,04-Mar-2026,CAN,08:06AM CST,NGB,10:16AM CST,Completed
B-658H,04-Mar-2026,CSX,08:20PM CST,PEK,10:29PM CST,Completed
B-658H,04-Mar-2026,PEK,04:47PM CST,CSX,07:07PM CST,Completed
B-658H,04-Mar-2026,CTU,11:58AM CST,PEK,02:38PM CST,Completed
B-658H,04-Mar-2026,PEK,07:51AM CST,CTU,10:39AM CST,Completed
B-658J,04-Mar-2026,HGH,11:53AM CST,PEK,02:14PM CST,Completed
