registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919C,23-Feb-2026,PEK,06:21PM CST,SHA,08:23PM CST,Completed
B-919C,23-Feb-2026,SHA,02:41PM CST,PEK,05:09PM CST,Completed
B-919C,23-Feb-2026,WUH,11:51AM CST,SHA,01:27PM CST,Completed
B-919C,23-Feb-2026,SHA,09:16AM CST,WUH,11:00AM CST,Completed
B-919D,23-Feb-2026,SHA,08:32PM CST,TFU,11:43PM CST,Completed
B-919D,23-Feb-2026,TFU,04:58PM CST,SHA,07:34PM CST,Completed
B-919D,23-Feb-2026,SHA,12:20PM CST,TFU,03:38PM CST,Completed
B-919D,23-Feb-2026,TFU,08:50AM CST,SHA,11:19AM CST,Completed
B-919F,23-Feb-2026,PEK,07:01PM CST,SHA,09:13PM CST,Completed
B-919F,23-Feb-2026,SHA,03:03PM CST,PEK,05:21PM CST,Completed
B-919F,23-Feb-2026,PEK,10:50AM CST,SHA,01:14PM CST,Completed
B-919F,23-Feb-2026,SHA,06:56AM CST,PEK,09:09AM CST,Completed
B-919G,23-Feb-2026,SHA,08:43PM CST,XIY,11:12PM CST,Completed
B-919G,23-Feb-2026,XIY,04:50PM CST,SHA,07:09PM CST,Completed
B-919G,23-Feb-2026,SHA,12:25PM CST,XIY,03:15PM CST,Completed
B-919G,23-Feb-2026,XIY,08:53AM CST,SHA,11:12AM CST,Completed
B-919H,23-Feb-2026,SHA,03:08PM CST,N/A,N/A,Completed
B-919H,23-Feb-2026,XMN,05:49PM CST,SHA,07:39PM CST,Completed
B-919H,23-Feb-2026,SHA,02:52PM CST,XMN,04:39PM CST,Completed
B-919H,23-Feb-2026,XMN,11:54AM CST,SHA,01:48PM CST,Completed
B-919H,23-Feb-2026,SHA,09:04AM CST,XMN,10:54AM CST,Completed
B-657S,23-Feb-2026,CKG,07:54PM CST,SHA,10:02PM CST,Completed
B-657S,23-Feb-2026,SHA,03:26PM CST,CKG,06:20PM CST,Completed
B-657S,23-Feb-2026,TYN,11:56AM CST,SHA,02:11PM CST,Completed
