registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,06-Jan-2026,CKG,09:20PM CST,SHA,11:32PM CST,Completed
B-919A,06-Jan-2026,SHA,05:14PM CST,CKG,08:32PM CST,Completed
B-919A,06-Jan-2026,XIY,01:17PM CST,SHA,03:29PM CST,Completed
B-919A,06-Jan-2026,SHA,09:24AM CST,XIY,12:28PM CST,Completed
B-919C,06-Jan-2026,XIY,08:54PM CST,SHA,11:07PM CST,Completed
B-919C,06-Jan-2026,SHA,05:00PM CST,XIY,07:49PM CST,Completed
B-919C,06-Jan-2026,TFU,12:20PM CST,SHA,02:38PM CST,Completed
B-919C,06-Jan-2026,SHA,07:32AM CST,(?),08:16AM CST (?),Completed
B-919D,06-Jan-2026,CAN,09:24PM CST,SHA,11:42PM CST,Completed
B-919D,06-Jan-2026,SHA,05:22PM CST,CAN,07:57PM CST,Completed
B-919D,06-Jan-2026,CKG,01:45PM CST,SHA,04:06PM CST,Completed
B-919D,06-Jan-2026,SHA,09:38AM CST,CKG,12:56PM CST,Completed
B-919E,06-Jan-2026,SHA,08:20PM CST,TFU,11:41PM CST,Completed
B-919E,06-Jan-2026,TFU,04:53PM CST,SHA,07:14PM CST,Completed
B-919E,06-Jan-2026,SHA,12:23PM CST,TFU,04:00PM CST,Completed
B-919E,06-Jan-2026,TFU,08:50AM CST,SHA,11:07AM CST,Completed
B-919F,06-Jan-2026,TFU,03:59PM CST,XMN,06:44PM CST,Completed
B-919F,06-Jan-2026,XMN,11:48AM CST,TFU,03:03PM CST,Completed
B-919F,06-Jan-2026,TFU,08:04AM CST,XMN,10:48AM CST,Completed
B-919G,06-Jan-2026,TYN,12:29PM CST,SHA,02:40PM CST,Completed
B-919G,06-Jan-2026,SHA,08:54AM CST,TYN,11:36AM CST,Completed
B-919H,06-Jan-2026,XMN,05:55PM CST,SHA,07:31PM CST,Completed
B-919H,06-Jan-2026,SHA,03:10PM CST,XMN,05:04PM CST,Completed
B-919H,06-Jan-2026,HKG,11:55AM HKT,SHA,02:13PM CST,Completed
B-919H,06-Jan-2026,SHA,08:02AM CST,HKG,10:41AM HKT,Completed
B-657S,06-Jan-2026,SHA,09:10AM CST,WUH,11:31AM CST,Completed
B-657T,06-Jan-2026,PEK,06:45PM CST,SHA,08:57PM CST,Completed
B-657T,06-Jan-2026,SHA,02:58PM CST,PEK,05:19PM CST,Completed
B-658E,06-Jan-2026,TFU,09:08PM CST,SHA,11:27PM CST,Completed
B-658E,06-Jan-2026,SHA,04:46PM CST,(?),05:29PM CST (?),Completed
B-658E,06-Jan-2026,XMN,10:48AM CST,SHA,12:40PM CST,Completed
B-658E,06-Jan-2026,SHA,08:14AM CST,XMN,09:59AM CST,Completed
B-658U,06-Jan-2026,SHA,08:27PM CST,XIY,11:14PM CST,Completed
B-658U,06-Jan-2026,XIY,04:49PM CST,SHA,06:55PM CST,Completed
B-658U,06-Jan-2026,SHA,12:16PM CST,XIY,03:17PM CST,Completed
B-658U,06-Jan-2026,XIY,08:57AM CST,SHA,11:00AM CST,Completed
B-658V,06-Jan-2026,PKX,07:06PM CST,SHA,09:05PM CST,Completed
B-658V,06-Jan-2026,XIY,03:47PM CST,PKX,06:04PM CST,Completed
B-658V,06-Jan-2026,XIY,06:50AM CST,CAN,10:07AM CST,Completed
B-659Z,06-Jan-2026,PKX,07:56PM CST,XIY,09:59PM CST,Completed
B-659Z,06-Jan-2026,SHA,03:23PM CST,PKX,05:46PM CST,Completed
B-659Z,06-Jan-2026,XIY,11:57AM CST,SHA,02:09PM CST,Completed
B-659Z,06-Jan-2026,SHA,08:15AM CST,XIY,11:06AM CST,Completed
B-919X,06-Jan-2026,N/A,09:05PM CST,N/A,N/A,Completed
B-919X,06-Jan-2026,PEK,04:35PM CST,SHA,06:25PM CST,Completed
B-919X,06-Jan-2026,CTU,11:51AM CST,PEK,02:06PM CST,Completed
B-919X,06-Jan-2026,PEK,07:27AM CST,CTU,10:10AM CST,Completed
B-919Y,06-Jan-2026,XIY,07:32PM CST,PEK,09:34PM CST,Completed
B-919Y,06-Jan-2026,PEK,04:14PM CST,XIY,06:02PM CST,Completed
B-919Y,06-Jan-2026,HGH,12:04PM CST,PEK,02:41PM CST,Completed
B-919Y,06-Jan-2026,PEK,08:32AM CST,HGH,10:22AM CST,Completed
B-919Z,06-Jan-2026,CKG,01:30PM CST,PEK,03:46PM CST,Completed
B-919Z,06-Jan-2026,PEK,09:17AM CST,CKG,11:48AM CST,Completed
B-657J,06-Jan-2026,HGH,08:29PM CST,CAN,11:03PM CST,Completed
B-657J,06-Jan-2026,WUH,01:53PM CST,CAN,04:00PM CST,Completed
B-657X,06-Jan-2026,PVG,09:54PM CST,CSX,11:56PM CST,Completed
B-657X,06-Jan-2026,CSX,06:35PM CST,PVG,08:05PM CST,Completed
B-658H,06-Jan-2026,CSX,09:40PM CST,PEK,11:51PM CST,Completed
B-658H,06-Jan-2026,PEK,05:54PM CST,CSX,08:14PM CST,Completed
B-658H,06-Jan-2026,HKG,12:58PM HKT,PEK,04:31PM CST,Completed
B-658H,06-Jan-2026,PEK,08:22AM CST,HKG,11:27AM HKT,Completed
B-658J,06-Jan-2026,HGH,08:00PM CST,PEK,10:24PM CST,Completed
B-658J,06-Jan-2026,PEK,04:49PM CST,HGH,06:38PM CST,Completed
B-658J,06-Jan-2026,HGH,12:50PM CST,PEK,03:31PM CST,Completed
B-658J,06-Jan-2026,PEK,09:33AM CST,HGH,11:29AM CST,Completed
B-658R,06-Jan-2026,XIY,06:21PM CST,PEK,08:15PM CST,Completed
B-658R,06-Jan-2026,PEK,02:45PM CST,XIY,04:38PM CST,Completed
B-658R,06-Jan-2026,XIY,11:10AM CST,PEK,01:25PM CST,Completed
B-658R,06-Jan-2026,PEK,07:10AM CST,XIY,08:54AM CST,Completed
B-658N,06-Jan-2026,PKX,07:07PM CST,CSX,09:32PM CST,Completed
B-658N,06-Jan-2026,CSX,02:54PM CST,PKX,05:08PM CST,Completed
B-658N,06-Jan-2026,PKX,11:20AM CST,CSX,01:54PM CST,Completed
B-658N,06-Jan-2026,CSX,07:21AM CST,PKX,09:32AM CST,Completed
B-658P,06-Jan-2026,NGB,05:43PM CST,CAN,07:57PM CST,Completed
B-658P,06-Jan-2026,CAN,02:43PM CST,NGB,04:46PM CST,Completed
B-658P,06-Jan-2026,N/A,12:34PM CST,N/A,01:06PM CST,Completed
B-658P,06-Jan-2026,CSX,12:06PM CST,CAN,01:50PM CST,Completed
B-658X,06-Jan-2026,PKX,07:33PM CST,CAN,10:58PM CST,Completed
B-658X,06-Jan-2026,CAN,03:01PM CST,PKX,05:57PM CST,Completed
B-658X,06-Jan-2026,NGB,11:29AM CST,CAN,01:48PM CST,Completed
B-658X,06-Jan-2026,CAN,08:09AM CST,NGB,10:31AM CST,Completed
B-658W,06-Jan-2026,SHA,03:43PM CST,CAN,06:16PM CST,Completed
B-658W,06-Jan-2026,CAN,12:06PM CST,SHA,02:33PM CST,Completed
B-658W,06-Jan-2026,CSX,08:06AM CST,CAN,09:38AM CST,Completed
B-659J,06-Jan-2026,HGH,06:46PM CST,PEK,09:00PM CST,Completed
B-659J,06-Jan-2026,PEK,03:31PM CST,HGH,05:19PM CST,Completed
B-659J,06-Jan-2026,WUH,11:39AM CST,PEK,01:24PM CST,Completed
B-659J,06-Jan-2026,PEK,07:59AM CST,WUH,09:55AM CST,Completed
