registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,18-Jan-2026,SHA,07:53PM CST,XIY,10:29PM CST,Completed
B-919A,18-Jan-2026,XIY,03:51PM CST,SHA,06:22PM CST,Completed
B-919A,18-Jan-2026,PVG,11:57AM CST,XIY,02:58PM CST,Completed
B-919A,18-Jan-2026,XIY,07:58AM CST,PVG,10:14AM CST,Completed
B-919E,18-Jan-2026,TFU,07:19PM CST,SHA,09:50PM CST,Completed
B-919E,18-Jan-2026,SHA,02:26PM CST,TFU,05:45PM CST,Completed
B-919E,18-Jan-2026,XMN,10:33AM CST,SHA,12:14PM CST,Completed
B-919E,18-Jan-2026,SHA,07:54AM CST,XMN,09:38AM CST,Completed
B-919F,18-Jan-2026,CKG,09:22PM CST,SHA,11:42PM CST,Completed
B-919F,18-Jan-2026,SHA,05:09PM CST,CKG,08:12PM CST,Completed
B-919F,18-Jan-2026,TFU,12:22PM CST,SHA,02:42PM CST,Completed
B-919F,18-Jan-2026,SHA,07:26AM CST,TFU,10:36AM CST,Completed
B-919G,18-Jan-2026,XIY,08:48PM CST,SHA,11:21PM CST,Completed
B-919G,18-Jan-2026,SHA,04:55PM CST,XIY,07:29PM CST,Completed
B-919G,18-Jan-2026,XIY,12:50PM CST,SHA,03:10PM CST,Completed
B-919G,18-Jan-2026,SHA,09:16AM CST,XIY,11:58AM CST,Completed
B-919H,18-Jan-2026,SHA,09:20PM CST,TFU,12:29AM CST (+1),Completed
B-919H,18-Jan-2026,XMN,05:48PM CST,SHA,07:32PM CST,Completed
B-919H,18-Jan-2026,SHA,02:44PM CST,XMN,04:28PM CST,Completed
B-919H,18-Jan-2026,XMN,11:50AM CST,SHA,01:41PM CST,Completed
B-919H,18-Jan-2026,SHA,08:46AM CST,XMN,10:29AM CST,Completed
B-657S,18-Jan-2026,CAN,09:21PM CST,SHA,11:28PM CST,Completed
B-657S,18-Jan-2026,SHA,05:25PM CST,CAN,07:49PM CST,Completed
B-657S,18-Jan-2026,CKG,01:43PM CST,SHA,03:53PM CST,Completed
B-657S,18-Jan-2026,SHA,09:40AM CST,CKG,12:41PM CST,Completed
B-657T,18-Jan-2026,PEK,06:19PM CST,SHA,08:37PM CST,Completed
B-657T,18-Jan-2026,SHA,02:23PM CST,PEK,04:44PM CST,Completed
B-657T,18-Jan-2026,WUH,11:52AM CST,SHA,01:22PM CST,Completed
B-657T,18-Jan-2026,SHA,09:11AM CST,WUH,11:05AM CST,Completed
B-658E,18-Jan-2026,TFU,08:24PM CST,SHA,10:48PM CST,Completed
B-658E,18-Jan-2026,SHA,03:28PM CST,TFU,07:18PM CST,Completed
B-658E,18-Jan-2026,HKG,11:56AM HKT,SHA,02:11PM CST,Completed
B-658E,18-Jan-2026,SHA,07:55AM CST,HKG,10:31AM HKT,Completed
B-658U,18-Jan-2026,XMN,09:11PM CST,TFU,12:24AM CST (+1),Completed
