registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,08-Feb-2026,SHA,11:01PM CST,XIY,01:29AM CST (+1),Completed
B-919A,08-Feb-2026,PEK,06:21PM CST,SHA,08:42PM CST,Completed
B-919A,08-Feb-2026,SHA,02:38PM CST,PEK,04:50PM CST,Completed
B-919A,08-Feb-2026,WUH,12:08PM CST,SHA,01:43PM CST,Completed
B-919A,08-Feb-2026,SHA,09:30AM CST,WUH,11:27AM CST,Completed
B-919C,08-Feb-2026,SHA,07:56PM CST,XIY,10:36PM CST,Completed
B-919C,08-Feb-2026,XIY,03:59PM CST,SHA,06:28PM CST,Completed
B-919C,08-Feb-2026,PVG,12:11PM CST,XIY,03:09PM CST,Completed
B-919C,08-Feb-2026,XIY,07:47AM CST,PVG,10:17AM CST,Completed
B-919D,08-Feb-2026,XIY,07:16PM CST,SHA,09:46PM CST,Completed
B-919D,08-Feb-2026,SHA,03:36PM CST,XIY,06:14PM CST,Completed
B-919D,08-Feb-2026,ZUH,12:12PM CST,SHA,02:18PM CST,Completed
B-919D,08-Feb-2026,SHA,08:25AM CST,ZUH,11:16AM CST,Completed
B-919E,08-Feb-2026,SHA,08:20PM CST,TFU,11:43PM CST,Completed
B-919E,08-Feb-2026,TFU,04:48PM CST,SHA,07:25PM CST,Completed
B-919E,08-Feb-2026,SHA,12:31PM CST,TFU,03:38PM CST,Completed
B-919E,08-Feb-2026,TFU,08:55AM CST,SHA,11:37AM CST,Completed
B-919F,08-Feb-2026,PEK,09:22PM CST,SHA,11:36PM CST,Completed
B-919F,08-Feb-2026,SHA,05:52PM CST,PEK,08:04PM CST,Completed
B-919F,08-Feb-2026,SZX,02:16PM CST,SHA,04:27PM CST,Completed
B-919F,08-Feb-2026,SHA,10:05AM CST,SZX,12:58PM CST,Completed
B-919F,08-Feb-2026,XIY,06:23AM CST,SHA,08:34AM CST,Completed
B-919H,08-Feb-2026,XMN,07:31PM CST,TFU,10:46PM CST,Completed
B-919H,08-Feb-2026,TFU,04:03PM CST,XMN,06:40PM CST,Completed
B-919H,08-Feb-2026,XMN,11:53AM CST,TFU,03:07PM CST,Completed
B-919H,08-Feb-2026,TFU,08:17AM CST,XMN,10:57AM CST,Completed
B-657S,08-Feb-2026,TFU,07:21PM CST,SHA,09:50PM CST,Completed
B-657S,08-Feb-2026,SHA,02:27PM CST,TFU,05:45PM CST,Completed
B-657S,08-Feb-2026,XMN,10:36AM CST,SHA,12:24PM CST,Completed
B-657S,08-Feb-2026,SHA,07:56AM CST,XMN,09:50AM CST,Completed
B-658E,08-Feb-2026,XIY,08:52PM CST,SHA,11:23PM CST,Completed
B-658E,08-Feb-2026,SHA,05:13PM CST,XIY,07:44PM CST,Completed
B-658E,08-Feb-2026,CKG,01:45PM CST,SHA,04:11PM CST,Completed
B-658E,08-Feb-2026,SHA,09:40AM CST,CKG,12:49PM CST,Completed
B-658U,08-Feb-2026,CKG,07:52PM CST,SHA,10:11PM CST,Completed
B-658U,08-Feb-2026,SHA,03:30PM CST,CKG,06:48PM CST,Completed
B-658U,08-Feb-2026,HKG,11:54AM HKT,SHA,02:02PM CST,Completed
B-658U,08-Feb-2026,SHA,07:53AM CST,HKG,10:36AM HKT,Completed
B-658V,08-Feb-2026,XMN,06:12PM CST,SHA,08:01PM CST,Completed
B-658V,08-Feb-2026,SHA,03:30PM CST,XMN,05:21PM CST,Completed
B-658V,08-Feb-2026,XMN,12:00PM CST,SHA,01:41PM CST,Completed
B-658V,08-Feb-2026,SHA,09:15AM CST,XMN,11:11AM CST,Completed
B-659Z,08-Feb-2026,ZUH,08:16PM CST,SHA,10:22PM CST,Completed
B-659Z,08-Feb-2026,SHA,04:40PM CST,ZUH,07:19PM CST,Completed
B-659Z,08-Feb-2026,XIY,01:10PM CST,SHA,03:36PM CST,Completed
B-659Z,08-Feb-2026,SHA,09:21AM CST,XIY,12:19PM CST,Completed
B-65A0,08-Feb-2026,PKX,07:07PM CST,SHA,09:13PM CST,Completed
B-65A0,08-Feb-2026,SHA,03:39PM CST,PKX,06:00PM CST,Completed
B-65A0,08-Feb-2026,TYN,12:19PM CST,SHA,02:37PM CST,Completed
B-65A0,08-Feb-2026,SHA,09:05AM CST,TYN,11:38AM CST,Completed
B-919X,08-Feb-2026,HGH,07:03PM CST,PEK,09:26PM CST,Completed
B-919X,08-Feb-2026,PEK,03:53PM CST,HGH,05:43PM CST,Completed
B-919X,08-Feb-2026,CTU,11:51AM CST,PEK,02:17PM CST,Completed
B-919X,08-Feb-2026,PEK,07:45AM CST,CTU,10:25AM CST,Completed
B-919Y,08-Feb-2026,CKG,08:00PM CST,PEK,10:12PM CST,Completed
B-919Y,08-Feb-2026,PEK,04:20PM CST,CKG,06:50PM CST,Completed
B-919Y,08-Feb-2026,XIY,12:39PM CST,PEK,02:35PM CST,Completed
B-919Y,08-Feb-2026,PEK,08:37AM CST,XIY,10:33AM CST,Completed
B-919Z,08-Feb-2026,CSX,08:41PM CST,PEK,10:49PM CST,Completed
B-919Z,08-Feb-2026,PEK,05:21PM CST,CSX,07:41PM CST,Completed
B-919Z,08-Feb-2026,CKG,01:23PM CST,PEK,03:30PM CST,Completed
B-919Z,08-Feb-2026,PEK,09:15AM CST,CKG,11:36AM CST,Completed
B-919J,08-Feb-2026,PKX,07:22PM CST,CAN,10:47PM CST,Completed
B-919J,08-Feb-2026,CAN,02:52PM CST,PKX,06:24PM CST,Completed
B-919J,08-Feb-2026,NGB,11:15AM CST,CAN,01:57PM CST,Completed
B-919J,08-Feb-2026,CAN,08:10AM CST,NGB,10:15AM CST,Completed
B-657J,08-Feb-2026,NGB,05:37PM CST,CAN,08:07PM CST,Completed
B-657J,08-Feb-2026,CAN,02:32PM CST,NGB,04:43PM CST,Completed
B-657X,08-Feb-2026,HGH,08:32PM CST,CAN,11:01PM CST,Completed
B-657X,08-Feb-2026,CAN,05:05PM CST,HGH,07:04PM CST,Completed
B-657X,08-Feb-2026,WUH,01:51PM CST,CAN,04:05PM CST,Completed
B-657X,08-Feb-2026,CAN,10:54AM CST,WUH,12:35PM CST,Completed
B-657X,08-Feb-2026,CSX,08:03AM CST,CAN,09:43AM CST,Completed
B-658H,08-Feb-2026,CKG,07:21PM CST,PEK,09:31PM CST,Completed
B-658H,08-Feb-2026,PEK,03:07PM CST,CKG,05:36PM CST,Completed
B-658H,08-Feb-2026,WUH,11:44AM CST,PEK,01:38PM CST,Completed
B-658H,08-Feb-2026,PEK,08:22AM CST,WUH,10:11AM CST,Completed
B-658J,08-Feb-2026,WUH,09:24PM CST,PEK,11:07PM CST,Completed
B-658J,08-Feb-2026,PEK,06:18PM CST,WUH,08:10PM CST,Completed
B-658J,08-Feb-2026,HKG,01:01PM HKT,PEK,04:26PM CST,Completed
B-658J,08-Feb-2026,PEK,08:10AM CST,HKG,11:22AM HKT,Completed
B-658Q,08-Feb-2026,HGH,10:33PM CST,PEK,12:31AM CST (+1),Completed
B-658Q,08-Feb-2026,PEK,07:17PM CST,HGH,09:08PM CST,Completed
B-658Q,08-Feb-2026,CAN,11:43AM CST,PEK,02:41PM CST,Completed
B-658Q,08-Feb-2026,PEK,07:14AM CST,CAN,10:14AM CST,Completed
B-658N,08-Feb-2026,PKX,09:24PM CST,CSX,12:01AM CST (+1),Completed
B-658N,08-Feb-2026,CSX,05:28PM CST,PKX,07:55PM CST,Completed
B-658N,08-Feb-2026,PKX,01:04PM CST,CSX,03:29PM CST,Completed
B-658N,08-Feb-2026,CSX,09:24AM CST,PKX,11:54AM CST,Completed
B-658P,08-Feb-2026,NKG,07:04PM CST,CAN,09:24PM CST,Completed
B-658P,08-Feb-2026,CAN,03:38PM CST,NKG,05:52PM CST,Completed
B-658P,08-Feb-2026,NKG,11:37AM CST,CAN,02:14PM CST,Completed
B-658P,08-Feb-2026,CAN,08:10AM CST,NKG,10:35AM CST,Completed
B-658X,08-Feb-2026,WUH,07:55PM CST,CAN,10:10PM CST,Completed
B-658X,08-Feb-2026,CAN,04:53PM CST,WUH,06:34PM CST,Completed
B-658X,08-Feb-2026,HGH,01:25PM CST,CAN,03:35PM CST,Completed
B-658X,08-Feb-2026,CAN,10:04AM CST,HGH,12:12PM CST,Completed
B-658W,08-Feb-2026,PVG,09:56PM CST,CSX,12:04AM CST (+1),Completed
B-658W,08-Feb-2026,CSX,06:25PM CST,PVG,08:29PM CST,Completed
B-658W,08-Feb-2026,N/A,06:43PM CST,N/A,07:23PM CST,Completed
B-658W,08-Feb-2026,CSX,12:05PM CST,CAN,01:53PM CST,Completed
B-658Y,08-Feb-2026,N/A,03:18PM CST,N/A,N/A,Completed
B-658Y,08-Feb-2026,PKX,07:08PM CST,CSX,09:40PM CST,Completed
B-658Y,08-Feb-2026,CSX,02:57PM CST,PKX,05:30PM CST,Completed
B-658Y,08-Feb-2026,PKX,11:08AM CST,CSX,01:22PM CST,Completed
B-658Y,08-Feb-2026,CSX,07:27AM CST,PKX,10:06AM CST,Completed
B-659J,08-Feb-2026,XIY,06:16PM CST,PEK,08:04PM CST,Completed
B-659J,08-Feb-2026,PEK,03:01PM CST,XIY,04:48PM CST,Completed
B-659J,08-Feb-2026,XIY,11:04AM CST,PEK,01:01PM CST,Completed
B-659J,08-Feb-2026,PEK,07:08AM CST,XIY,09:00AM CST,Completed
B-659K,08-Feb-2026,XIY,07:41PM CST,PEK,09:38PM CST,Completed
B-659K,08-Feb-2026,PEK,04:16PM CST,XIY,06:10PM CST,Completed
B-659K,08-Feb-2026,CSX,12:34PM CST,PEK,02:45PM CST,Completed
B-659K,08-Feb-2026,PEK,08:34AM CST,CSX,10:50AM CST,Completed
