registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,25-Jan-2026,TFU,07:21PM CST,SHA,09:39PM CST,Completed
B-919A,25-Jan-2026,SHA,02:38PM CST,TFU,05:59PM CST,Completed
B-919A,25-Jan-2026,XMN,10:37AM CST,SHA,12:29PM CST,Completed
B-919A,25-Jan-2026,SHA,07:55AM CST,XMN,09:45AM CST,Completed
B-919D,25-Jan-2026,TFU,08:26PM CST,SHA,10:52PM CST,Completed
B-919D,25-Jan-2026,SHA,03:27PM CST,TFU,06:52PM CST,Completed
B-919D,25-Jan-2026,HKG,11:56AM HKT,SHA,02:07PM CST,Completed
B-919D,25-Jan-2026,SHA,07:54AM CST,HKG,10:29AM HKT,Completed
B-919E,25-Jan-2026,XIY,08:54PM CST,SHA,11:11PM CST,Completed
B-919E,25-Jan-2026,SHA,05:06PM CST,XIY,07:51PM CST,Completed
B-919E,25-Jan-2026,TFU,12:22PM CST,SHA,02:47PM CST,Completed
B-919E,25-Jan-2026,SHA,07:29AM CST,TFU,10:55AM CST,Completed
B-919F,25-Jan-2026,PEK,06:35PM CST,SHA,08:46PM CST,Completed
B-919F,25-Jan-2026,SHA,02:21PM CST,PEK,04:33PM CST,Completed
B-919F,25-Jan-2026,WUH,11:48AM CST,SHA,01:22PM CST,Completed
B-919F,25-Jan-2026,SHA,09:04AM CST,WUH,11:03AM CST,Completed
B-919G,25-Jan-2026,PKX,07:51PM CST,XIY,10:07PM CST,Completed
B-919G,25-Jan-2026,XIY,03:56PM CST,PKX,05:57PM CST,Completed
B-919G,25-Jan-2026,XIY,06:54AM CST,CAN,09:47AM CST,Completed
B-657T,25-Jan-2026,XMN,05:56PM CST,SHA,07:50PM CST,Completed
B-657T,25-Jan-2026,SHA,02:54PM CST,XMN,04:39PM CST,Completed
B-657T,25-Jan-2026,XMN,11:52AM CST,SHA,01:55PM CST,Completed
B-657T,25-Jan-2026,SHA,08:55AM CST,XMN,10:50AM CST,Completed
B-658E,25-Jan-2026,CAN,09:26PM CST,SHA,11:41PM CST,Completed
B-658E,25-Jan-2026,SHA,05:36PM CST,CAN,08:04PM CST,Completed
B-658E,25-Jan-2026,CKG,01:41PM CST,SHA,03:58PM CST,Completed
B-658E,25-Jan-2026,SHA,09:33AM CST,CKG,12:41PM CST,Completed
B-658U,25-Jan-2026,CKG,09:27PM CST,SHA,11:24PM CST,Completed
B-658U,25-Jan-2026,SHA,05:15PM CST,CKG,08:20PM CST,Completed
B-658U,25-Jan-2026,XIY,01:04PM CST,SHA,03:18PM CST,Completed
B-658U,25-Jan-2026,N/A,09:44AM CST,(?),(?),Completed
B-658U,25-Jan-2026,SHA,09:17AM CST,XIY,12:10PM CST,Completed
B-658V,25-Jan-2026,XMN,07:31PM CST,TFU,10:31PM CST,Completed
B-658V,25-Jan-2026,TFU,03:52PM CST,XMN,06:22PM CST,Completed
B-658V,25-Jan-2026,XMN,11:41AM CST,TFU,02:44PM CST,Completed
B-658V,25-Jan-2026,TFU,08:16AM CST,XMN,10:49AM CST,Completed
B-659Z,25-Jan-2026,CKG,07:48PM CST,SHA,10:00PM CST,Completed
B-659Z,25-Jan-2026,SHA,03:27PM CST,CKG,06:26PM CST,Completed
B-659Z,25-Jan-2026,TYN,12:23PM CST,SHA,02:32PM CST,Completed
B-659Z,25-Jan-2026,SHA,08:52AM CST,TYN,11:32AM CST,Completed
B-65A0,25-Jan-2026,PKX,07:08PM CST,SHA,09:08PM CST,Completed
B-65A0,25-Jan-2026,SHA,03:29PM CST,PKX,05:54PM CST,Completed
B-65A0,25-Jan-2026,XIY,11:59AM CST,SHA,02:15PM CST,Completed
B-65A0,25-Jan-2026,SHA,08:05AM CST,XIY,10:53AM CST,Completed
B-919X,25-Jan-2026,XIY,07:34PM CST,PEK,09:20PM CST,Completed
B-919X,25-Jan-2026,PEK,04:05PM CST,XIY,06:07PM CST,Completed
B-919X,25-Jan-2026,CKG,12:38PM CST,PEK,02:49PM CST,Completed
B-919X,25-Jan-2026,PEK,07:12AM CST,CKG,09:39AM CST,Completed
B-919Z,25-Jan-2026,CSX,09:42PM CST,PEK,12:01AM CST (+1),Completed
B-919Z,25-Jan-2026,PEK,06:01PM CST,CSX,08:23PM CST,Completed
B-919Z,25-Jan-2026,HKG,01:11PM HKT,PEK,04:32PM CST,Completed
B-919Z,25-Jan-2026,PEK,08:36AM CST,HKG,11:50AM HKT,Completed
B-919J,25-Jan-2026,NGB,05:48PM CST,CAN,08:16PM CST,Completed
B-919J,25-Jan-2026,CAN,02:38PM CST,NGB,04:38PM CST,Completed
B-919J,25-Jan-2026,NGB,11:10AM CST,CAN,01:22PM CST,Completed
B-919J,25-Jan-2026,CAN,08:18AM CST,NGB,10:18AM CST,Completed
B-657X,25-Jan-2026,PKX,07:44PM CST,CAN,11:16PM CST,Completed
B-657X,25-Jan-2026,CAN,03:06PM CST,PKX,05:59PM CST,Completed
B-657X,25-Jan-2026,XIY,11:03AM CST,CAN,02:17PM CST,Completed
B-658H,25-Jan-2026,XIY,08:37PM CST,PEK,10:32PM CST,Completed
B-658H,25-Jan-2026,PEK,05:15PM CST,XIY,07:12PM CST,Completed
B-658H,25-Jan-2026,WUH,01:08PM CST,PEK,02:54PM CST,Completed
B-658H,25-Jan-2026,PEK,09:39AM CST,WUH,11:39AM CST,Completed
B-658J,25-Jan-2026,CSX,08:47PM CST,PEK,11:18PM CST,Completed
B-658J,25-Jan-2026,PEK,05:12PM CST,CSX,07:35PM CST,Completed
B-658J,25-Jan-2026,CKG,01:24PM CST,PEK,03:42PM CST,Completed
B-658J,25-Jan-2026,PEK,09:12AM CST,CKG,11:50AM CST,Completed
B-658R,25-Jan-2026,SHA,08:13PM CST,PEK,10:43PM CST,Completed
B-658R,25-Jan-2026,PEK,04:33PM CST,SHA,06:24PM CST,Completed
B-658R,25-Jan-2026,HGH,01:10PM CST,PEK,03:10PM CST,Completed
B-658R,25-Jan-2026,PEK,09:42AM CST,HGH,11:23AM CST,Completed
B-658N,25-Jan-2026,PVG,09:48PM CST,CSX,11:57PM CST,Completed
B-658N,25-Jan-2026,CSX,06:30PM CST,PVG,08:17PM CST,Completed
B-658N,25-Jan-2026,N/A,12:17PM CST,N/A,12:19PM CST,Completed
B-658N,25-Jan-2026,CSX,11:55AM CST,CAN,01:25PM CST,Completed
B-658P,25-Jan-2026,WUH,07:49PM CST,CAN,10:01PM CST,Completed
B-658P,25-Jan-2026,CAN,04:52PM CST,WUH,06:30PM CST,Completed
B-658P,25-Jan-2026,HGH,01:26PM CST,CAN,03:46PM CST,Completed
B-658P,25-Jan-2026,CAN,10:05AM CST,HGH,12:00PM CST,Completed
B-658X,25-Jan-2026,PKX,07:09PM CST,CSX,09:32PM CST,Completed
B-658X,25-Jan-2026,CSX,02:52PM CST,PKX,05:04PM CST,Completed
B-658X,25-Jan-2026,PKX,11:15AM CST,CSX,01:46PM CST,Completed
B-658X,25-Jan-2026,CSX,07:24AM CST,PKX,09:41AM CST,Completed
B-658W,25-Jan-2026,HGH,08:30PM CST,CAN,10:52PM CST,Completed
B-658W,25-Jan-2026,CAN,05:09PM CST,HGH,07:08PM CST,Completed
B-658W,25-Jan-2026,WUH,02:10PM CST,CAN,04:02PM CST,Completed
B-658W,25-Jan-2026,CAN,11:03AM CST,WUH,12:46PM CST,Completed
B-658W,25-Jan-2026,CSX,07:51AM CST,CAN,09:37AM CST,Completed
B-659J,25-Jan-2026,CKG,07:19PM CST,PEK,09:14PM CST,Completed
B-659J,25-Jan-2026,PEK,03:25PM CST,CKG,05:57PM CST,Completed
B-659J,25-Jan-2026,CTU,11:54AM CST,PEK,02:03PM CST,Completed
B-659J,25-Jan-2026,PEK,07:38AM CST,CTU,10:11AM CST,Completed
B-659K,25-Jan-2026,HGH,07:57PM CST,PEK,10:18PM CST,Completed
B-659K,25-Jan-2026,PEK,04:36PM CST,HGH,06:28PM CST,Completed
B-659K,25-Jan-2026,CAN,11:40AM CST,PEK,02:33PM CST,Completed
B-659K,25-Jan-2026,PEK,07:07AM CST,CAN,10:13AM CST,Completed
