registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,05-Feb-2026,TFU,07:24PM CST,SHA,09:54PM CST,Completed
B-919A,05-Feb-2026,SHA,02:31PM CST,TFU,06:05PM CST,Completed
B-919A,05-Feb-2026,XMN,10:40AM CST,SHA,12:22PM CST,Completed
B-919A,05-Feb-2026,SHA,07:48AM CST,XMN,09:43AM CST,Completed
B-919C,05-Feb-2026,PKX,07:21PM CST,SHA,09:23PM CST,Completed
B-919C,05-Feb-2026,XIY,04:05PM CST,PKX,06:11PM CST,Completed
B-919C,05-Feb-2026,PVG,12:03PM CST,XIY,03:05PM CST,Completed
B-919C,05-Feb-2026,XIY,08:02AM CST,PVG,10:24AM CST,Completed
B-919D,05-Feb-2026,XIY,03:44PM CST,SHA,06:13PM CST,Completed
B-919D,05-Feb-2026,XIY,06:58AM CST,CAN,10:04AM CST,Completed
B-919F,05-Feb-2026,SHA,09:33PM CST,XIY,12:11AM CST (+1),Completed
B-919F,05-Feb-2026,PEK,06:21PM CST,SHA,08:42PM CST,Completed
B-919F,05-Feb-2026,SHA,02:38PM CST,PEK,05:07PM CST,Completed
B-919F,05-Feb-2026,WUH,11:58AM CST,SHA,01:30PM CST,Completed
B-919F,05-Feb-2026,N/A,09:38AM CST,N/A,09:44AM CST,Completed
B-657T,05-Feb-2026,XMN,07:45PM CST,TFU,10:58PM CST,Completed
B-657T,05-Feb-2026,TFU,04:14PM CST,XMN,06:46PM CST,Completed
B-657T,05-Feb-2026,XMN,12:06PM CST,TFU,03:21PM CST,Completed
B-657T,05-Feb-2026,SHA,09:06AM CST,XMN,10:56AM CST,Completed
B-658E,05-Feb-2026,PKX,07:51PM CST,XIY,10:08PM CST,Completed
B-658E,05-Feb-2026,SHA,03:31PM CST,PKX,05:45PM CST,Completed
B-658E,05-Feb-2026,HKG,11:56AM HKT,SHA,02:07PM CST,Completed
B-658E,05-Feb-2026,SHA,07:51AM CST,HKG,10:39AM HKT,Completed
B-658U,05-Feb-2026,XIY,08:55PM CST,SHA,11:24PM CST,Completed
B-658U,05-Feb-2026,SHA,04:56PM CST,XIY,07:37PM CST,Completed
B-658U,05-Feb-2026,XMN,11:58AM CST,SHA,01:45PM CST,Completed
B-658U,05-Feb-2026,TFU,08:13AM CST,XMN,10:43AM CST,Completed
B-658V,05-Feb-2026,ZUH,08:23PM CST,SHA,10:36PM CST,Completed
B-658V,05-Feb-2026,SHA,04:34PM CST,ZUH,07:17PM CST,Completed
B-658V,05-Feb-2026,XIY,12:49PM CST,SHA,03:06PM CST,Completed
B-658V,05-Feb-2026,SHA,09:04AM CST,XIY,11:41AM CST,Completed
B-659Z,05-Feb-2026,CKG,07:49PM CST,SHA,10:02PM CST,Completed
B-659Z,05-Feb-2026,SHA,03:21PM CST,CKG,06:18PM CST,Completed
B-659Z,05-Feb-2026,XIY,11:50AM CST,SHA,02:19PM CST,Completed
B-659Z,05-Feb-2026,SHA,08:07AM CST,XIY,11:02AM CST,Completed
