registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919A,14-Feb-2026,N/A,12:31PM CST,N/A,N/A,Completed
B-919A,14-Feb-2026,SHA,08:20PM CST,TFU,11:38PM CST,Completed
B-919A,14-Feb-2026,TFU,04:49PM CST,SHA,07:10PM CST,Completed
B-919A,14-Feb-2026,SHA,12:13PM CST,TFU,03:43PM CST,Completed
B-919A,14-Feb-2026,XIY,08:50AM CST,SHA,11:05AM CST,Completed
B-919C,14-Feb-2026,SHA,05:02PM CST,N/A,N/A,Completed
B-919C,14-Feb-2026,ZUH,08:21PM CST,SHA,10:35PM CST,Completed
B-919C,14-Feb-2026,SHA,04:47PM CST,ZUH,07:15PM CST,Completed
B-919C,14-Feb-2026,XIY,12:57PM CST,SHA,03:16PM CST,Completed
B-919C,14-Feb-2026,SHA,09:13AM CST,XIY,11:54AM CST,Completed
B-919D,14-Feb-2026,PKX,07:08PM CST,SHA,09:04PM CST,Completed
B-919D,14-Feb-2026,SHA,03:26PM CST,PKX,05:25PM CST,Completed
B-919D,14-Feb-2026,XIY,11:54AM CST,SHA,02:01PM CST,Completed
B-919D,14-Feb-2026,SHA,08:10AM CST,XIY,10:56AM CST,Completed
B-919E,14-Feb-2026,SHA,08:23PM CST,(?),11:10PM CST (?),Completed
B-919E,14-Feb-2026,N/A,06:49PM CST,N/A,06:53PM CST,Completed
B-919E,14-Feb-2026,SHA,12:24PM CST,XIY,03:05PM CST,Completed
B-919E,14-Feb-2026,TFU,08:48AM CST,SHA,11:07AM CST,Completed
B-919G,14-Feb-2026,CAN,11:03AM CST,XIY,01:36PM CST,Completed
B-919G,14-Feb-2026,XIY,07:00AM CST,CAN,10:06AM CST,Completed
B-919H,14-Feb-2026,XIY,07:32PM CST,SHA,09:22PM CST,Completed
B-919H,14-Feb-2026,SHA,03:19PM CST,XIY,05:50PM CST,Completed
B-919H,14-Feb-2026,ZUH,12:01PM CST,SHA,02:15PM CST,Completed
B-919H,14-Feb-2026,SHA,08:19AM CST,ZUH,11:09AM CST,Completed
B-657S,14-Feb-2026,TFU,07:27PM CST,SHA,09:49PM CST,Completed
B-657S,14-Feb-2026,SHA,02:25PM CST,TFU,05:40PM CST,Completed
B-657S,14-Feb-2026,XMN,10:43AM CST,SHA,12:25PM CST,Completed
B-657S,14-Feb-2026,SHA,07:57AM CST,XMN,09:57AM CST,Completed
B-657T,14-Feb-2026,PEK,06:23PM CST,SHA,08:34PM CST,Completed
B-657T,14-Feb-2026,SHA,02:35PM CST,PEK,04:49PM CST,Completed
B-657T,14-Feb-2026,N/A,01:25PM CST,N/A,01:28PM CST,Completed
B-657T,14-Feb-2026,SHA,09:34AM CST,WUH,11:38AM CST,Completed
B-658E,14-Feb-2026,XIY,09:11PM CST,SHA,11:26PM CST,Completed
B-658E,14-Feb-2026,SHA,05:27PM CST,XIY,08:07PM CST,Completed
B-658E,14-Feb-2026,CKG,01:50PM CST,SHA,04:02PM CST,Completed
B-658E,14-Feb-2026,SHA,09:40AM CST,CKG,12:47PM CST,Completed
B-658U,14-Feb-2026,XMN,05:49PM CST,SHA,07:35PM CST,Completed
B-658U,14-Feb-2026,SHA,03:07PM CST,XMN,04:50PM CST,Completed
B-658U,14-Feb-2026,TYN,12:01PM CST,SHA,02:12PM CST,Completed
B-658U,14-Feb-2026,SHA,08:59AM CST,TYN,11:11AM CST,Completed
B-658V,14-Feb-2026,XMN,07:27PM CST,TFU,10:21PM CST,Completed
B-658V,14-Feb-2026,TFU,03:55PM CST,XMN,06:27PM CST,Completed
B-658V,14-Feb-2026,XMN,11:40AM CST,TFU,02:51PM CST,Completed
B-658V,14-Feb-2026,TFU,08:12AM CST,XMN,10:50AM CST,Completed
B-659Z,14-Feb-2026,CKG,07:51PM CST,SHA,09:55PM CST,Completed
B-659Z,14-Feb-2026,SHA,03:28PM CST,CKG,06:31PM CST,Completed
B-659Z,14-Feb-2026,HKG,12:04PM HKT,SHA,02:15PM CST,Completed
B-659Z,14-Feb-2026,SHA,07:52AM CST,HKG,10:38AM HKT,Completed
B-65A0,14-Feb-2026,PKX,07:55PM CST,XIY,09:52PM CST,Completed
B-65A0,14-Feb-2026,XIY,04:09PM CST,PKX,05:33PM CST,Completed
B-919X,14-Feb-2026,CKG,08:15PM CST,PEK,10:30PM CST,Completed
B-919X,14-Feb-2026,PEK,04:22PM CST,CKG,06:52PM CST,Completed
B-919X,14-Feb-2026,XIY,12:39PM CST,PEK,02:37PM CST,Completed
B-919X,14-Feb-2026,PEK,08:53AM CST,XIY,10:45AM CST,Completed
B-919Y,14-Feb-2026,HGH,08:00PM CST,PEK,10:44PM CST,Completed
B-919Y,14-Feb-2026,PEK,04:44PM CST,HGH,06:34PM CST,Completed
B-919Y,14-Feb-2026,WUH,11:44AM CST,PEK,01:33PM CST,Completed
B-919Y,14-Feb-2026,PEK,08:02AM CST,WUH,09:57AM CST,Completed
B-919Z,14-Feb-2026,XIY,07:42PM CST,PEK,09:44PM CST,Completed
B-919Z,14-Feb-2026,PEK,04:03PM CST,XIY,05:55PM CST,Completed
B-919Z,14-Feb-2026,CSX,12:47PM CST,PEK,02:49PM CST,Completed
B-919Z,14-Feb-2026,PEK,08:41AM CST,CSX,11:21AM CST,Completed
B-919J,14-Feb-2026,PKX,07:27PM CST,CAN,10:43PM CST,Completed
B-919J,14-Feb-2026,CAN,03:04PM CST,PKX,05:57PM CST,Completed
B-657J,14-Feb-2026,HGH,07:30PM CST,CAN,10:05PM CST,Completed
B-657J,14-Feb-2026,CAN,04:04PM CST,HGH,05:57PM CST,Completed
B-657J,14-Feb-2026,XIY,11:07AM CST,CAN,01:54PM CST,Completed
B-657J,14-Feb-2026,CAN,07:19AM CST,XIY,09:50AM CST,Completed
B-657X,14-Feb-2026,WUH,07:50PM CST,CAN,09:44PM CST,Completed
B-657X,14-Feb-2026,CAN,04:58PM CST,WUH,06:46PM CST,Completed
B-657X,14-Feb-2026,HGH,01:32PM CST,CAN,04:01PM CST,Completed
B-657X,14-Feb-2026,CAN,10:02AM CST,HGH,12:01PM CST,Completed
B-658H,14-Feb-2026,CSX,10:07PM CST,PEK,12:03AM CST (+1),Completed
B-658H,14-Feb-2026,PEK,06:41PM CST,CSX,08:45PM CST,Completed
B-658H,14-Feb-2026,HKG,01:18PM HKT,PEK,04:38PM CST,Completed
B-658H,14-Feb-2026,PEK,08:34AM CST,HKG,12:16PM HKT,Completed
B-658J,14-Feb-2026,HGH,06:56PM CST,PEK,09:14PM CST,Completed
B-658J,14-Feb-2026,PEK,03:42PM CST,HGH,05:31PM CST,Completed
B-658J,14-Feb-2026,CTU,11:56AM CST,PEK,02:09PM CST,Completed
B-658J,14-Feb-2026,PEK,07:44AM CST,CTU,10:29AM CST,Completed
B-658Q,14-Feb-2026,WUH,09:31PM CST,PEK,11:18PM CST,Completed
B-658Q,14-Feb-2026,PEK,06:11PM CST,WUH,08:13PM CST,Completed
B-658Q,14-Feb-2026,SHA,01:23PM CST,PEK,03:44PM CST,Completed
B-658Q,14-Feb-2026,PEK,09:37AM CST,SHA,11:30AM CST,Completed
B-658N,14-Feb-2026,N/A,05:38PM CST,N/A,N/A,Completed
B-658N,14-Feb-2026,PKX,09:25PM CST,CSX,11:54PM CST,Completed
B-658N,14-Feb-2026,CSX,05:23PM CST,PKX,07:51PM CST,Completed
B-658N,14-Feb-2026,PKX,01:14PM CST,CSX,03:36PM CST,Completed
B-658N,14-Feb-2026,CSX,09:23AM CST,PKX,11:53AM CST,Completed
B-658P,14-Feb-2026,NGB,05:46PM CST,CAN,08:03PM CST,Completed
B-658P,14-Feb-2026,CAN,02:42PM CST,NGB,04:42PM CST,Completed
B-658P,14-Feb-2026,NGB,11:17AM CST,CAN,01:53PM CST,Completed
B-658P,14-Feb-2026,CAN,08:12AM CST,NGB,10:05AM CST,Completed
B-658X,14-Feb-2026,NKG,07:07PM CST,CAN,09:33PM CST,Completed
B-658X,14-Feb-2026,CAN,03:45PM CST,NKG,06:08PM CST,Completed
B-658X,14-Feb-2026,NKG,11:33AM CST,CAN,01:51PM CST,Completed
B-658X,14-Feb-2026,CAN,08:16AM CST,NKG,10:24AM CST,Completed
B-658W,14-Feb-2026,XIY,09:15PM CST,CSX,11:09PM CST,Completed
B-658W,14-Feb-2026,CSX,05:57PM CST,(?),06:45PM CST (?),Completed
B-658W,14-Feb-2026,CAN,03:36PM CST,CSX,05:03PM CST,Completed
B-658W,14-Feb-2026,CSX,12:15PM CST,CAN,01:44PM CST,Completed
B-658W,14-Feb-2026,CAN,09:03AM CST,CSX,10:57AM CST,Completed
B-658Y,14-Feb-2026,HGH,08:23PM CST,CAN,10:55PM CST,Completed
B-658Y,14-Feb-2026,CAN,05:02PM CST,HGH,06:52PM CST,Completed
B-658Y,14-Feb-2026,WUH,02:22PM CST,CAN,04:18PM CST,Completed
B-658Y,14-Feb-2026,CAN,11:49AM CST,WUH,01:39PM CST,Completed
B-658Y,14-Feb-2026,CSX,09:18AM CST,CAN,11:03AM CST,Completed
B-659J,14-Feb-2026,XIY,06:21PM CST,PEK,08:27PM CST,Completed
B-659J,14-Feb-2026,PEK,02:55PM CST,XIY,04:44PM CST,Completed
B-659J,14-Feb-2026,XIY,11:11AM CST,PEK,12:59PM CST,Completed
B-659J,14-Feb-2026,PEK,07:11AM CST,XIY,09:02AM CST,Completed
B-659K,14-Feb-2026,CSX,08:44PM CST,PEK,10:46PM CST,Completed
B-659K,14-Feb-2026,PEK,05:14PM CST,CSX,07:33PM CST,Completed
B-659K,14-Feb-2026,CKG,01:22PM CST,PEK,03:23PM CST,Completed
B-659K,14-Feb-2026,PEK,09:12AM CST,CKG,11:42AM CST,Completed
B-659K,14-Feb-2026,N/A,04:11AM CST,N/A,04:28AM CST,Completed
